"","GSE45899_MGG4.GBM_vs_Human.embryonic.NSC"
"150280",-3.1144
"150290",-2.0454
"150291",-3.9248
"150297",-2.4189
"1503",-1.5196
"150350",1.50285
"150353",-0.504
"150356",5.2733
"150365",-4.427
"150368",-2.0002
"150372",-3.6649
"150379",-4.3633
"150381",12.8992
"150383",2.947
"150384",0.7342
"150465",-1.123175
"150468",-2.611
"150538",0.4472
"150568",0.5338
"150572",-1.98695
"150577",-0.4286
"150590",3.4313
"150596",-2.78645
"1506",-0.5369
"150622",0.58575
"150677",0.887
"150678",-0.4844
"150684",-1.0187
"150696",-1.58223333333333
"150709",-1.5749
"150726",2.17185
"150737",1.14145
"150763",-2.0829
"150771",-3.6593
"1508",-1.81864
"150864",0.198333333333334
"1509",-4.555
"150946",-2.45205
"150962",0.7861
"150967",-8.5375
"150992",-0.2939
"151",-2.7156
"1510",-3.4474
"151011",-4.0718
"151050",1.40126666666667
"151056",-3.8609
"1511",-3.1856
"151112",-1.7828
"151121",-2.4593
"151126",7.4866
"151171",-1.7854
"151174",-1.6539
"151176",-0.6067
"151188",-0.8255
"151194",1.29233333333333
"151195",1.3493
"1512",-3.4712
"151242",-0.64025
"151246",4.26145
"151254",-0.923166666666667
"151258",-4.1427
"151278",2.0011
"151295",-3.5884
"1513",-1.5001
"151300",-1.71085
"151306",-3.4568
"151354",0.18944
"151393",-0.93245
"1514",-7.0021
"151449",-4.432
"151473",-1.3516
"151477",0.9246
"151484",-2.8897
"1515",2.486
"151516",-2.0186
"151525",2.8204
"151531",-0.8989
"151534",-3.5705
"151556",11.9227333333333
"151613",6.33543333333333
"151636",-2.9865
"151647",0.0155
"151648",0.0454
"151649",-0.1133
"151651",3.9468
"151658",-0.6947
"151742",0.83266
"151790",-2.93505
"151827",0.5797
"151835",-4.9782
"151877",-3.7069
"151887",-9.67465
"151888",-1.6405
"1519",5.8387
"151903",0.4421
"151963",-4.38
"151987",1.97935
"152",-1.6065
"1520",0.1718
"152002",-0.1045
"152006",-3.23295
"152007",-1.4078
"152024",0.2957
"152065",-3.2586
"152078",-0.67925
"152098",0.3493
"1521",-3.2257
"152100",3.5287
"152110",-2.503
"152118",-0.1091
"152137",-0.1035
"152185",2.9799
"152189",11.2781
"152195",-1.31655
"1522",-0.5088
"152206",-1.06816666666667
"152217",2.3783
"152225",-0.8854
"152273",-1.51265
"152274",-0.8713
"1523",2.01494
"152330",-0.08535
"1524",-1.9681
"152404",20.2314
"152405",-0.7922
"152485",1.27906
"1525",-4.1926
"152503",5.1212
"152518",4.5753
"152519",0.7492
"152559",0.69305
"152573",0.3586
"152578",-3.0355
"152579",7.149
"152586",-2.9944
"152641",-1.3339
"1527",-2.8847
"152742",0.6582
"152756",3.25315
"152789",4.1185
"1528",3.26776666666667
"152815",3.2216
"152816",-0.318
"152831",-0.1661
"152877",0.7486
"152926",3.976425
"152940",-2.2288
"152992",-3.0914
"153",0.95085
"153020",-1.2664
"153090",-2.52775
"153129",1.4492
"153163",-0.3269
"153218",-1.9119
"153222",4.12022
"153241",0.34645
"153328",-1.89845
"153339",2.25885
"153364",3.68475
"153396",7.75163333333333
"1534",-1.5462
"153443",3.462
"153469",-1.8545
"153478",-6.4467
"1535",-7.26
"153527",0.2264
"153562",-0.92355
"153571",0.961
"153572",-10.3597
"153579",-1.18665
"1536",-1.5801
"153642",2.1978
"153643",-1.9463
"153657",-2.1971
"1537",-0.2164
"153733",4.1363
"153745",-2.7092
"153768",1.9645
"153769",-1.5939
"153770",-0.4638
"1538",-2.67125
"153830",1.2711
"1539",0.5489
"153910",-1.7847
"153918",-2.5542
"154",-1.9831
"1540",3.76018
"154007",3.3076
"154043",4.40275
"154075",0.4498
"154089",-0.88785
"154091",-1.31235
"154092",-3
"154141",-0.5839
"154150",-2.9881
"154197",1.2164
"154214",3.70596666666667
"154215",-0.64225
"154288",1.2541
"1543",-1.4931
"154313",-2.2239
"154386",-1.1737
"1544",-3.141
"154442",0.3651
"154467",-0.0213
"1545",-0.648475
"154661",5.26505
"154664",1.25773333333333
"154743",1.7544
"154790",-6.0039
"154796",-1.8823
"1548",-4.0093
"154807",-0.7881
"154810",-4.63485
"154822",-0.4271
"154865",-1.7903
"154872",-4.6674
"154881",-1.58686666666667
"155",-3.3712
"1550",-0.6004
"155006",1.0176
"155038",-0.6178
"155051",-1.1527
"155054",-5.0628
"155060",0.151
"155061",-0.4825
"155066",-0.5218
"1551",-2.0611
"155185",-3.67066666666667
"1553",-4.4044
"155368",-1.0795
"155382",-3.1406
"155435",0.70508
"155465",-0.6291
"1555",-2.2146
"1556",-5.7057
"1557",-1.6768
"1558",0.9168
"1559",-2.687925
"156",-3.42026666666667
"1562",-1.47115
"1564",-2.6336
"157",-2.46026666666667
"1571",-0.772933333333333
"1572",-0.9936
"157273",1.2394
"157285",-4.7591
"1573",4.2403
"157310",-1.411
"157313",-4.2793
"157378",-0.60755
"157381",0.9424
"157506",0.0913333333333334
"157556",-6.3555
"157567",0.6721
"157570",-1.2133
"157574",-1.8847
"1576",-2.3401
"157627",-2.5863
"157638",-0.20075
"157657",1.383
"157680",1.7442
"157695",0.0460333333333334
"157697",-0.234475
"1577",-1.1404
"157724",-0.1839
"157739",-0.91635
"157753",-0.302033333333333
"157769",-0.8988
"157773",0.7084
"157777",1.39015
"157807",-3.0495
"157848",-2.5388
"157855",-0.788
"157869",-1.82896666666667
"157922",-0.44135
"157927",-3.817
"157983",0.4542
"158",1.3732
"1580",-1.60865
"158035",-2.31053333333333
"158038",-0.69085
"158046",0.3448
"158055",-2.7143
"158056",-2.0869
"158062",-1.8261
"158067",-3.146
"1581",0.7081
"158131",-3.041
"158135",-0.783825
"158158",-0.0189666666666667
"158160",-4.3392
"1582",-1.469
"158219",1.53776666666667
"158228",2.8266
"158248",1.3467
"158257",-2.0065
"158293",0.9436
"158297",-2.5799
"1583",0.9491
"158314",-1.833
"158326",-3.12595
"158358",2.01556666666667
"158376",-3.055
"158381",0.7877
"158399",2.514475
"1584",-1.9314
"158401",-0.31305
"158405",-0.01535
"158427",-0.9633
"158431",3.4145
"158434",1.3516
"158471",0.769966666666667
"1585",-3.402
"158506",-1.525
"158521",1.247
"158572",1.1987
"158584",-5.0598
"158586",4.5768
"1586",-1.53195
"1587",-0.977
"158747",4.28325
"158763",1.7955
"158787",-0.8685
"158798",1.55496666666667
"1588",-1.87645
"158800",-1.5119
"158801",4.654
"158830",-1.5314
"158833",-3.9972
"158866",2.1861
"158880",-2.54095
"158960",-1.7953
"159",-1.9008
"159013",5.90205
"159090",3.40533333333333
"159091",3.08515
"1591",0.6729
"159162",-1.4083
"159195",3.063
"1592",-5.0846
"159296",-1.256
"1593",-5.1245
"159371",1.33516666666667
"1594",-0.8819
"1595",-1.76655
"1596",0.1105
"159686",-2.43715
"159963",-0.4892
"159989",-0.76035
"16",1.4645
"160",-3.04616666666667
"1600",-5.58
"160065",-1.9244
"1601",-5.31746
"160140",4.1104
"1602",14.8817
"160287",-3.1965
"160298",-2.4493
"1603",3.433
"160335",-2.88795
"160364",0.2961
"160365",-0.60935
"1604",2.1934
"160418",1.9476
"160419",-0.8641
"160428",1.3609
"160492",-2.3914
"1605",-1.8664
"160518",0.373125
"1606",-1.51305
"160622",-3.0887
"1607",1.16875
"160728",-4.1238
"160760",2.7964
"160762",-1.6732
"160777",-3.6155
"1608",2.2179
"160851",3.42422
"160897",5.05405
"1609",-0.4377
"161",-3.815175
"1610",-4.4346
"161003",-0.3233
"1611",0.3386
"161142",-1.1557
"161145",1.65775
"161176",2.3295
"161198",-4.8732
"1612",-8.6053
"161247",-1.7019
"161253",-4.8702
"161291",-3.0667
"1613",-6.20625
"161357",2.51135
"161394",-2.46053333333333
"161424",-2.53565
"161436",1.6516
"1615",4.54345
"161502",-0.5123
"161514",-2.5506
"1616",-2.4628
"161635",-2.5274
"161725",0.039775
"161742",-1.432
"161753",4.2636
"161779",1.2215
"1618",-1.5444
"161823",4.7969
"161829",0.7745
"161835",-1.5983
"161882",-2.2128
"161931",-4.9278
"162",-2.4448
"1620",0.002
"162073",-0.22268
"162083",-2.8977
"1621",-2.16225
"1622",4.50656666666667
"162239",1.368
"162282",-0.24785
"162333",-1.3153
"162387",-3.2363
"162394",-0.6848
"162417",-2.2243
"162427",-3.0458
"162461",-2.8763
"162466",1.0704
"162494",-0.77445
"162514",-2.5054
"162515",-4.1924
"162517",-2.2137
"162540",-2.6177
"162655",3.7358
"162681",0.199875
"1627",-5.49355
"1628",-1.6747
"1629",3.31118333333333
"162962",2.6807
"162963",1.2131
"162966",1.0696
"162967",0.7501
"162968",1.0472
"162972",0.97995
"162979",-2.1865
"162989",-2.9639
"162993",2.06586666666667
"162998",-0.3582
"163",-4.4632
"1630",-0.9932
"163033",-1.4682
"163049",7.11136666666667
"163050",2.259
"163051",0.0145000000000001
"163071",0.8524
"163081",3.700975
"163087",2.7461
"163115",2.71935
"163126",1.1391
"163131",2.909375
"163154",-2.9848
"163175",-1.27145
"163183",-0.4606
"1632",1.691
"163227",2.9975
"163255",3.208
"163259",-0.53035
"1633",-0.2283
"163351",-0.9579
"1634",-2.14222
"163404",9.36235
"163479",-1.4345
"163486",2.65128
"1635",-3.14113333333333
"163589",-0.8875
"163590",-0.4332
"1636",-3.23945
"163688",0.5339
"163702",-1.7558
"163732",-4.2573
"163742",-0.588
"163747",-2.3886
"163778",-3.1894
"163782",1.506
"163786",1.6599
"1638",-0.491975
"163859",-0.24135
"163882",2.465625
"1639",-2.6107
"163933",-0.8093
"164",-2.6336
"164045",3.0194
"164091",-3.0528
"1641",12.8365
"164127",-1.5298
"1642",-5.5353
"164237",0.9812
"164284",-4.1277
"1643",-4.5702
"164312",1.43725
"164380",-1.8306
"164395",-2.8455
"1644",-1.76455
"1645",-2.76855
"164592",-4.896
"164633",0.33595
"164656",-2.22883333333333
"164684",0.2198
"1647",-0.1625
"164781",-1.4379
"164832",-2.5076
"1649",-0.8464
"165",1.8489
"1650",-1.0114
"165055",0.1304
"165082",-1.5537
"165100",-5.3835
"165140",-2.7069
"165186",-3.0945
"1652",6.0469
"165215",2.43195
"1653",-0.5066
"165324",-0.93345
"1654",-3.54284
"1655",-0.75955
"165530",-3.7752
"165545",-2.2444
"1656",0.77725
"165631",-0.09265
"1657",7.3333
"165721",-1.1715
"165829",-3.1131
"1659",-0.341966666666667
"165904",-3.9104
"165918",-0.0722999999999998
"166",-2.1354
"1660",-4.28283333333333
"166012",1.4666
"1662",1.6665
"166336",2.383
"166348",-1.2931
"166378",1.7367
"166379",1.1922
"1665",-0.8816
"1666",-2.5201
"166614",0.1144
"166647",-2.3566
"166752",20.696
"166785",0.760325
"166793",2.1721
"166815",2.5949
"166824",-0.1365
"166863",-0.0565
"1669",-1.6595
"166929",-1.18943333333333
"166968",0.42766
"166979",-1.64705
"167",-0.43535
"1670",-3.2974
"1671",-3.0209
"167153",3.3755
"1672",-1.9016
"167227",2.90143333333333
"167359",5.2437
"1674",-2.4521
"167410",1.65635
"167465",-1.715
"1675",0.6863
"1676",-0.357533333333333
"167681",0.3541
"167691",3.8161
"1677",3.0782
"1678",1.9424
"167826",0.1872
"167838",0.5589
"168002",-4.5506
"168090",-1.134
"168374",0.155833333333333
"168391",0.5069
"168400",0.2902
"168433",-1.2869
"168448",1.8881
"168451",2.4441
"168455",-2.09476666666667
"168507",-2.2393
"168537",-1.0219
"168544",-1.4124
"168620",-1.0095
"168667",1.7476
"1687",-0.0235
"168741",-0.6666
"168850",2.8157
"168975",-1.2623
"1690",-7.2931
"169026",-2.4366
"169044",-1.50233333333333
"169166",-0.2786
"169200",-1.31493333333333
"169270",2.0828
"169355",-1.2397
"169436",-0.77515
"169522",-1.3146
"169611",3.9582
"169693",-3.4762
"169714",-3.33355
"169792",1.8728
"169834",5.7212
"169841",-1.66933333333333
"169966",-0.2298
"169981",6.5605
"170062",-1.1894
"170082",0.0511333333333333
"170261",-1.0368
"170302",-0.5706
"170370",-0.3175
"170371",-0.2323
"170384",1.1936
"170392",-1.8252
"170393",-1.2969
"170394",-3.97965
"170425",-1.8321
"170463",-3.86343333333333
"170482",1.335
"170487",-3.3285
"170506",1.52646666666667
"170572",-4.6894
"170575",0.09928
"170589",-1.8596
"170591",0.4471
"170622",2.5663
"170626",-2.7581
"170679",-1.0101
"170680",-5.0218
"170685",2.8836
"170689",-3.0464
"170690",1.8919
"170691",6.97553333333333
"170692",-2.27465
"170712",0.465
"170825",-4.423
"170850",-0.06355
"170954",-8.6722
"170959",0.942975
"170960",6.5538
"170961",-0.897166666666667
"171017",-1.9673
"171019",0.4299
"171023",-0.545125
"171024",-0.56825
"171169",-3.7204
"171177",-2.1385
"171220",-2.7074
"171389",-1.7995
"171392",-1.4933
"171425",3.2967
"171482",-1.6597
"171483",-0.3861
"171484",-0.3012
"171523",-3.7399
"171546",1.3725
"171558",-2.85906666666667
"171568",-1.19663333333333
"171586",-0.0327
"1716",2.02783333333333
"1717",-4.06055
"1718",-4.2222
"1719",-5.0246
"172",2.11893333333333
"1720",1.4691
"1723",3.03596666666667
"1725",1.6956
"1727",0.55905
"1728",4.0344
"1729",-1.47656666666667
"173",0.0329
"1730",4.32143333333333
"1731",3.2927
"1733",-1.8845
"1734",-1.61355
"1735",-4.2425
"1736",3.6974
"1737",-3.40483333333333
"1738",2.1058
"1739",-1.574475
"174",0.3551
"1740",0.9964
"1741",-8.844025
"1742",-2.9647
"1745",1.6382
"1746",0.87255
"1747",-2.8328
"1748",-1.2053
"1749",3.973
"175",3.6151
"1750",4.4724
"1755",-4.4547
"1756",-1.01555
"1757",-3.61963333333333
"1758",-0.76615
"1759",-0.2288
"176",4.07533333333333
"1760",-1.9986
"1761",-0.0058
"1762",-2.48553333333333
"1763",-0.5522
"1767",-2.32415
"1768",-0.698071428571429
"1769",-2.7734
"177",-1.3838
"1770",5.5209
"1773",-0.15375
"1774",0.9023
"1775",-0.4977
"1776",-2.85385
"1777",1.1831
"1778",-0.5445
"178",4.8847
"1780",2.015
"1781",1.82643333333333
"1783",3.48803333333333
"1785",-3.1109
"1786",1.3599
"1787",-1.13236666666667
"1788",-6.27696666666667
"1789",-11.6608
"1791",-1.5008
"1793",-3.1719
"1794",-2.0592
"1795",7.6882
"1796",-4.0911
"1797",-0.442266666666667
"1798",-4.8923
"18",1.9866
"1800",-3.5089
"1801",0.6755
"1802",-1.2467
"1803",-2.05896666666667
"1804",8.1311
"1805",-0.4859
"1806",-0.1189
"1807",-1.2273
"1808",-4.4323
"1809",-6.59735
"181",-2.6092
"1810",-0.187842857142857
"1811",-1.0628
"1812",-0.5351
"1813",-2.158225
"1814",-0.52485
"1815",0.0732
"1819",-1.58865
"182",1.3607
"1820",-9.63035
"1821",-2.2623
"1822",-2.71696666666667
"1823",-3.5517
"1824",0.75815
"1825",-0.370733333333333
"1826",2.35376666666667
"1827",-1.1496
"1828",-1.4243
"1829",10.32855
"183",-3.0765
"1830",-0.3325
"1831",-2.4438
"1832",-0.1196
"1833",1.3842
"1836",14.8271
"1837",3.099175
"1838",1.6453
"1839",-1.774
"1840",-3.0995
"1841",-0.8553
"1842",-1.755
"1843",-4.57325
"1844",-0.3898
"1845",-2.8434
"1846",-9.3091
"1847",-2.7564
"1848",-9.62426666666667
"1849",3.1592
"185",1.03205
"1850",0.1559
"1852",7.146
"1854",2.3238
"1855",1.7637
"1856",-4.86965
"1857",-2.7637
"1859",-0.7127
"186",-2.25613333333333
"1861",-2.31315
"1869",-3.70645
"187",-3.2937
"1870",-5.7023
"1871",1.15015
"1874",-3.21325
"1875",-7.8316
"1876",-2.4696
"1877",0.0796
"1879",-3.8047
"1880",-1.8864
"1889",-5.005
"189",-1.3421
"1891",3.7291
"1892",-2.9631
"1893",-5.0003
"1894",-2.4076
"1896",-0.108
"19",-5.48976666666667
"190",7.3998
"1901",-7.6969
"1902",-1.85133333333333
"1903",-9.332825
"1906",-2.02185
"1907",-3.0281
"1908",-1.8705
"1909",-0.339933333333333
"191",-2.4088
"1910",7.51206666666667
"1911",-1.14835
"1912",-2.3081
"1915",1.4396
"191585",-2.61066666666667
"1917",0.8107
"192111",-3.71265
"192134",-1.5414
"192286",0.2389
"192666",-3.0441
"192668",0.6591
"192669",4.1174
"192670",3.31456666666667
"192683",-1.4265
"1933",1.1664
"1936",-1.5653
"193629",0.64315
"1937",-3.3509
"1938",0.8646
"1939",5.8163
"1942",6.2011
"1943",-2.11985
"1944",-3.5222
"1945",-3.3385
"1946",-5.60483333333333
"1947",-5.0791
"1948",-1.5789
"1949",-9.14
"1950",-1.1303
"1951",0.58695
"1952",-2.4757
"1953",0.6086
"1954",0.74025
"1955",1.1182
"1956",-2.8130375
"1958",-5.5494
"195814",-2.1798
"195827",3.5529
"195828",7.1694
"1959",0.1097
"196",0.6452
"1960",-0.1611
"196047",-0.87855
"196051",1.88685
"196074",-0.2059
"1961",-0.43365
"1962",3.0593
"196264",2.8321
"196294",-0.99225
"196374",-3.19425
"196383",0.0876
"196385",0.533133333333333
"196394",4.1126
"1964",0.844675
"196403",-3.1961
"196410",-0.6356
"196415",-1.3606
"196441",2.1315
"196446",-2.1043
"196463",-1.8521
"196472",-2.7906
"196475",-4.4161
"196477",-2.803
"1965",2.23753333333333
"196500",-2.3586
"196513",-0.9813
"196527",0.2608
"196528",0.072
"196541",-1.4495
"1967",1.1716
"196740",-3.17202
"196743",-3.52585
"1968",3.3057
"196872",-2.7358
"196883",-2.7174
"1969",-7.618
"196913",-4.287
"196951",0.8428
"196968",-1.262
"196993",-0.286
"196996",-4.121
"197",-1.1259
"197003",-0.6708
"197021",0.5901
"197131",2.45425
"197135",0.0654
"197187",-2.46955
"197196",0.025
"197257",1.1139
"197258",3.1895
"197259",-1.6362
"197320",-1.6401
"197322",-1.2158
"197335",1.9886
"197350",0.4124
"197358",-2.6004
"197370",5.9307
"1974",1.415
"197407",-6.7904
"1975",1.08075
"1977",-0.56198
"1978",4.5301
"1979",-5.84185
"1981",-1.60805
"1982",-4.8821
"1983",-6.58788
"198437",-0.8851
"199",-3.2025
"1990",-1.9221
"1991",-0.491
"1992",-1.96605
"199221",-2.3983
"199223",1.301
"1993",1.61935
"1994",-2.70305
"1995",-6.42223333333333
"1996",-0.184025
"199675",-1.8705
"199692",-1.5586
"199699",-1.3242
"1997",5.62445
"199704",3.6407
"199720",-1.88045
"199731",3.7094
"199745",-0.6781
"199746",0.3595
"199777",1.04386666666667
"199786",-2.5345
"1998",-0.547
"199800",0.9809
"199857",3.031
"199870",0.7797
"199899",-3.5207
"1999",-1.10476666666667
"199920",-0.0673
"199953",-1.5866
"199964",-3.1156
"199990",-0.466666666666667
"2",-8.8205
"20",-1.90995
"2000",-3.09545
"200010",-1.4936
"200014",1.1287
"200035",-1.302
"200081",-8.5413
"2001",-1.4673
"200132",0.7844
"200150",0.38045
"200159",-1.7077
"200162",-1.5399
"200172",-3.9673
"200185",2.3077
"200186",-3.6597
"200197",-1.62565
"2002",-2.7498
"200205",0.829
"200232",1.257
"200261",-3.4023
"200298",0.268
"200312",-3.7919
"200315",0.8581
"200316",-0.6552
"200373",-2.4776
"2004",2.49
"200403",-1.02615
"200407",-0.9661
"200420",0.0585
"200424",-2.31813333333333
"2005",2.56801666666667
"200504",-2.7286
"200523",-2.7703
"200539",0.5659
"200558",-2.7719
"200576",-0.4636
"2006",-3.11735
"200634",4.1771
"200728",2.4872
"200734",-1.6049
"200765",6.1993
"200772",0.4812
"200844",-0.2318
"200845",-1.07225
"200879",-1.80195
"200894",-0.1907
"200895",3.545
"2009",-3.8519
"200916",-1.7366
"200931",-2.6122
"200933",4.47816666666667
"200942",-8.7645
"200958",-1.0682
"200959",-1.3897
"2010",-3.0974
"2011",-3.4983
"201134",-3.4773
"201140",-1.4442
"201158",-3.3137
"201161",0.01315
"201163",0.291675
"201164",16.8957
"201176",-0.35195
"201181",-5.4366
"201191",-5.1831
"2012",-0.1575
"201229",1.9418
"201243",-0.383
"201254",0.544
"201255",-0.1032
"201266",1.596
"201292",-1.8292
"201294",-2.13735
"201299",6.0664
"2013",1.38253333333333
"201305",-2.7817
"2014",1.0386
"201456",4.6387
"201475",1.10005
"201477",-0.6193
"2015",-2.3248
"201501",-1.60505
"201514",-0.0029
"201516",-0.48545
"201562",0.0652
"201595",0.5199
"2016",-0.5479
"201617",-2.0514
"201625",-1.40555
"201626",0.335333333333333
"201627",3.6482
"201633",0.7719
"201651",1.265
"2017",-0.00573333333333341
"201725",-2.53715
"201780",0.9378
"201798",-0.8629
"201799",1.3167
"2018",-0.896
"201853",-2.3885
"201895",2.9819
"2019",2.2229
"201931",5.18585
"201965",1.8463
"201973",2.5211
"202",-1.4368
"2020",-9.7692
"202018",1.1134
"202051",-2.3065
"202052",0.154866666666667
"2021",4.4743
"202151",-1.7155
"2022",-2.17445
"202243",2.5099
"202299",-0.5831
"2023",1.124
"202309",0.1629
"202333",-0.95115
"202374",6.43966666666667
"202459",-1.4823
"202500",-0.8383
"202559",-4.7349
"2026",1.882
"2027",3.0223
"202781",7.4502
"2028",-1.3898
"202865",0.0273
"2029",-1.6257
"202915",-4.0497
"203",-3.1938
"2030",-3.38495
"203054",-0.8746
"203062",-1.59326666666667
"203068",-2.6076
"203069",-4.1107
"203074",-1.2739
"203076",-2.38985
"203100",2.4092
"203102",-2.6602
"203111",0.32635
"203190",-4.1036
"203197",4.5644
"203228",-0.1394
"203238",1.78138
"203245",0.9078
"203259",-4.7009
"203260",-2.3935
"203274",-2.33525
"203286",0.678166666666667
"2033",2.42015
"203328",-0.9493
"2034",2.15335
"203413",-1.0619
"203414",5.3804
"203427",4.8528
"203430",-3.162
"203447",-0.1172
"2035",0.5277
"203522",4.474
"203523",1.54035
"203547",0.2531
"203562",-1.3604
"2036",-2.34723333333333
"2037",4.45235
"2038",-2.6957
"203859",4.0284
"2039",-3.5233
"204",-1.56364
"2040",3.9643
"2041",-2.6432
"2042",3.2727
"204219",-2.5694
"2043",2.6338
"2044",0.9795
"204474",0.0233
"2045",3.2671
"2046",-3.3137
"2047",9.4487
"2048",-1.1384
"204801",0.8174
"204851",-1.494175
"2049",-2.1969
"204962",0.479275
"205",10.9876
"2050",-5.15505
"2051",-2.5134
"205147",-1.33653333333333
"2052",-3.2328
"205251",7.0238
"2053",0.4295
"205327",2.68005
"2054",-1.4803
"205428",-1.78885
"2055",2.18384
"205564",-1.26346666666667
"2056",-1.10205
"2057",-1.08438
"205717",0.57956
"2058",2.893
"205860",-0.0211
"2059",10.9272
"2060",1.81875
"2063",-5.90575
"206338",0.061
"206358",-1.6614
"2064",-3.83606666666667
"206412",5.9987
"2065",10.76526
"2066",-4.91885
"2067",1.0646
"2068",-3.0564
"2069",0.5912
"207",-3.4302
"2070",12.2417
"207063",-2.65155
"2071",0.5977
"207107",-2.4637
"207147",-3.3228
"2072",1.6347
"2074",-1.9072
"2077",1.0249
"2078",-0.101075
"2079",-0.6442
"208",0.45964
"2081",-0.7191
"2086",4.7802
"2091",4.6963
"2098",3.08895
"2099",-2.47343333333333
"21",5.4137
"210",2.84965
"2100",-2.669525
"2101",-2.52955
"2103",-1.8383
"2104",1.3202
"2107",2.594
"2108",4.702
"2109",10.0232
"211",-0.7874
"2110",3.82815
"2113",2.9258
"2114",5.55595
"2115",3.90156
"2116",2.1485
"2117",0.1971
"2118",-3.74675
"2119",1.88273333333333
"212",-0.66855
"2120",-1.61025
"2121",-2.8748
"2122",6.5802
"2123",6.8674
"2124",-0.584
"2125",-2.3695
"2128",-0.27625
"213",-0.8377
"2130",-0.975666666666667
"2131",-3.2326
"2132",-0.623
"2134",6.2872
"2135",-0.6729
"2137",-6.28235
"2138",4.4378
"2139",13.3045
"214",17.2622
"2140",0.833725
"2145",4.4522
"2146",0.8734
"2147",-2.0981
"2149",-7.2904
"215",-2.9044
"2150",-1.717
"2151",-0.605
"2152",-3.5537
"2153",9.9675
"2155",-3.2714
"2157",3.6321
"2158",0.3396
"2159",-2.8489
"216",-0.771
"2160",-0.909325
"2161",5.3863
"2162",-7.3889
"2165",-0.0398
"2166",-1.816
"2167",-0.8303
"2168",-0.9998
"2169",-1.3772
"217",-0.5019
"2170",-3.3038
"2172",1.03425
"2173",6.49213333333333
"2175",-0.5679
"2176",-1.2234
"2177",-1.771
"2178",0.3368
"218",1.7468
"2180",5.8889
"2181",4.64533333333333
"2182",8.27845
"2184",1.5188
"2185",-2.29285
"2186",3.4072
"2187",3.80073333333333
"2188",-2.31475
"2189",-5.0539
"219",-4.24855
"2191",0.0925
"2192",-9.36895
"219285",-1.16006666666667
"219287",-1.16316666666667
"219293",-0.7539
"2193",-1.23625
"219333",-0.60345
"219347",-1.1082
"219348",-2.4121
"2194",-1.75185
"219402",3.1538
"219409",-1.83565
"2195",-0.2608
"219525",-2.4259
"219527",-3.1684
"219537",-2.0598
"219539",-2.7144
"219541",-5.49365
"219557",-4.0425
"219578",-0.7236
"2196",-0.6432
"219621",2.3791
"219623",-2.2888
"219654",15.1538
"219670",-2.5758
"219681",-3.6268
"219699",-2.11376666666667
"2197",0.0188
"219731",-1.4362
"219736",-5.15785
"219738",-2.5598
"219743",1.191
"219749",4.37785
"219770",-3.1848
"219771",-0.432575
"219790",-1.37795
"219793",-2.9522
"219833",0.6874
"219844",-2.0809
"219854",2.91773333333333
"219855",-4.2246
"219899",-0.9569
"2199",-3.3373
"219902",-3.07066666666667
"219927",0.018
"219931",-0.4956
"219938",-1.8188
"219970",0.7943
"219972",-1.89395
"219988",-1.2055
"219990",0.171
"219995",-0.0804
"22",3.9792
"220",6.3624
"2200",0.374733333333333
"220001",-0.4088
"220002",-2.4209
"220004",-3.8491
"220042",-1.2807
"220047",0.1147
"220064",1.46105
"220070",0.9022
"220074",-3.268
"220082",-2.44045
"2201",0.3402
"220108",-1.52708
"220134",0.1202
"220136",0.18225
"220164",-2.16956666666667
"2202",4.50425
"220202",2.90475
"220213",1.8866
"220296",-0.0051
"2203",-1.0591
"220323",-4.245
"220359",-1.693
"220382",3.765
"220388",0.9401
"220416",3.6412
"220441",1.93615
"2205",2.4517
"2206",-0.08265
"2207",-1.25095
"2208",-1.95565
"220929",-0.7342
"220930",5.0189
"220963",-3.3442
"220965",7.4471
"220972",-1.59205
"220979",-5.9965
"220980",-3.2183
"220988",2.30655
"220992",2.4479
"221",-1.49365
"221002",0.73325
"221035",-5.3296
"221037",0.295875
"221044",-1.7014
"221061",-5.7815
"221074",0.2345
"221078",5.3944
"221079",-1.84215
"221091",2.6199
"221092",-5.361
"221120",2.749
"221122",-1.92245
"221143",-7.8621
"221150",-4.7915
"221154",0.2874
"221178",-2.00493333333333
"221184",-0.7715
"221188",-2.37955
"221191",0.7173
"221223",-2.18
"221241",0.5215
"221264",2.12423333333333
"221294",2.80995
"2213",-1.3254
"221301",-1.2331
"221302",1.4546
"221303",-0.3843
"221322",4.81485
"221336",0.70555
"221391",-1.6188
"221393",-0.72555
"221395",-1.6236
"221400",2.7378
"221409",1.167
"221416",-0.3903
"221421",-2.8958
"221424",-3.2144
"221442",0.61505
"221443",1.4585
"221458",-1.38866
"221468",-1.4719
"221472",-3.14303333333333
"221476",-2.9254
"221477",2.093575
"221481",-0.5297
"221491",-1.7105
"221496",-3.0222
"221504",-5.3263
"221527",2.2561
"221545",1.8755
"221584",-1.4553
"221656",-0.0779000000000001
"221662",1.9693
"221687",-0.5053
"221692",-2.0753
"2217",1.8586
"221710",1.8726
"221711",-0.5654
"221718",-0.2346
"221749",-0.7978
"221756",-4.4194
"221785",-0.8038
"221786",2.8073
"2218",6.9341
"221806",3.5709
"221823",-0.2082
"221830",1.74885
"221833",0.39205
"221883",-0.16855
"221895",10.47275
"2219",0.7023
"221908",-1.6106
"221914",-3.6859
"221927",-3.4422
