"","GSE45899_MGG4.GBM_vs_Human.embryonic.NSC"
"100130111",0.0399699322012058
"100130155",0.0661586602193143
"100130249",0.0540272760589823
"100130264",0.416626558297409
"100130268",0.12265485389324
"100130275",0.0942766598437945
"100130331",0.0275756508226264
"100130348",0.0379124878796769
"100130357",0.0470176457427997
"100130417",0.0805232706904091
"100130418",0.0850381089936058
"100130452",0.031120504077853
"100130460",0.032380509603844
"100130476",0.0307971845740928
"100130519",0.0486856828745841
"100130522",0.226631646728371
"100130548",0.0536568317554217
"100130557",0.0315922874408414
"100130581",0.0774041534605052
"100130613",0.0441821829688697
"100130691",0.155909778918336
"100130700",0.0259970712865574
"100130705",0.18254121945481
"100130717",0.0557782628700094
"100130733",0.0817247892311629
"100130744",0.0301677770228358
"100130776",0.109946674262525
"100130855",0.0960903865412507
"100130872",0.168136779535486
"100130889",0.0452018882472869
"100130894",0.0400239449261325
"100130933",0.0563130755223873
"100130934",0.12854028882807
"100130958",0.229256556272824
"100130964",0.0298777755309839
"100130967",0.0368570360048576
"100130987",0.0617370809998712
"100130992",0.0316197701398416
"100131017",0.0974496794602615
"100131067",0.319861478795636
"100131117",0.0310463167042124
"100131138",0.0668468161574498
"100131187",0.0710402221506381
"100131211",0.0394046225456739
"100131213",0.0904321694565555
"100131303",0.22926500451595
"100131347",0.0881678488193098
"100131366",0.129371428615904
"100131434",0.034902797889227
"100131454",0.0820174557294749
"100131496",0.0312557425663043
"100131532",0.076161408316799
"100131561",0.0343844568220692
"100131564",0.42107676396911
"100131655",0.0851297068620248
"100131691",0.061770141926184
"100131733",0.0924988604140397
"100131755",0.11423892119491
"100131801",0.0429951151865926
"100131814",0.0392855061207254
"100131816",0.0491828157836198
"100131825",0.0657525659057067
"100131827",0.0372189216053728
"100131897",0.0634155497843972
"100131998",0.0270856023967008
"100132057",0.0600423569623787
"100132074",0.0242739339524055
"100132077",0.0686962234520839
"100132078",0.0307375958679823
"100132111",0.054155138736485
"100132116",0.0207499765772425
"100132234",0.0318969090434612
"100132273",0.0568584996409793
"100132288",0.131229250932186
"100132341",0.146299273793428
"100132352",0.095807983998245
"100132354",0.194676045465416
"100132356",0.0968067046654469
"100132406",0.0686897340301264
"100132464",0.0364966037762051
"100132618",0.0314909049688516
"100132677",0.025672246429896
"100132686",0.108008468851405
"100132707",0.0983860328332456
"100132735",0.0274419303841387
"100132815",0.0694011700989703
"100132891",0.682255196495161
"100132911",0.0331321802802676
"100132987",0.0527371671390072
"100133190",0.0812829270428558
"100133205",0.0392073242413156
"100133308",0.0595123348276549
"100133311",0.0358230085224064
"100133319",0.0483320500097264
"100133461",0.121207643626771
"100133612",0.163184961859894
"100133941",0.124330204527969
"100133985",0.0964761248852158
"100133991",0.0605729705485874
"100134229",0.0481961532520946
"100134259",0.200494975495055
"100134368",0.149208650702274
"100134713",0.0629861641003899
"100137047",0.0645365745548085
"10014",0.0627987531531882
"100141515",0.0377498598915727
"100144596",0.0304341637672309
"100144597",0.0979263541121063
"100144602",0.22012249875242
"100144603",0.137135407211408
"100144604",0.21191383013857
"100144748",0.163151233069523
"100147773",0.0759923469134141
"10015",0.0448321948509825
"10016",0.0389802939957949
"100169752",0.0694652009639273
"100169890",0.542792242037308
"100169989",0.213678490757054
"10017",0.0495836331835961
"100170229",0.180822792703127
"100170765",0.0236334623633781
"100170841",0.0375230253059076
"10018",0.107119916623342
"100188893",0.0384270550882102
"100188953",0.0899580655073305
"100189589",0.0553396445530057
"10019",0.0256150876672724
"100190938",0.0922810802634477
"100190939",0.0738184961611362
"100192378",0.119052258592338
"100192379",0.0488219171672179
"100192386",0.0458451615118702
"1002",0.0798950719879137
"10020",0.0430352493722524
"10021",0.0622147634483912
"100216545",0.185268422439838
"100216546",0.171819310664042
"10022",0.0447028210349491
"10023",0.0621159763313609
"100233209",0.0297265160523187
"10024",0.0924330878790153
"100240728",0.041259278545844
"100240734",0.135892269399827
"100240735",0.0788966255649193
"10025",0.0816518301006383
"10026",0.31310282805872
"100270679",0.0403077594634605
"100270804",0.0386381603171269
"100271722",0.0503811114406637
"100272217",0.177001196936854
"100272228",0.111305464095784
"100286844",0.0602028212366258
"100286925",0.0575687638838143
"100286938",0.0502775010230414
"100287015",0.186764616975334
"100287098",0.0601672362652448
"100287177",0.0632548710044693
"100287216",0.0330194963000934
"100287227",0.112175612977068
"100287366",0.0234947173002813
"100287387",0.0816326530612245
"100287467",0.0387871141975309
"100287482",0.583071382596834
"100287497",0.0552830364994773
"100287569",0.0729426162428621
"100287616",0.0702803809592665
"100287765",0.192973392758899
"100287808",0.0395332820206554
"100287814",0.0413597935225365
"100287902",0.151315851315131
"100287932",0.0614606141209022
"100288079",0.314986078820595
"100288122",0.0581958055010396
"100288123",0.0876559146572402
"100288152",0.0601006691038566
"100288175",0.0606155318731944
"100288181",0.0811187566165993
"100288198",0.055365471188717
"100288413",0.0359907745004019
"100288432",0.0395575134537344
"100288730",0.396666646725219
"100288797",0.0779522260756057
"100288805",0.14061718956109
"100288911",0.291557050604378
"100289019",0.0479501960544272
"100289061",0.0530223610640638
"100289092",0.149152684606619
"100289098",0.24401923403196
