"","GSE45899_MGG4.GBM_vs_Human.embryonic.NSC"
"113146",0.34695
"11315",0.0955
"11316",-0.5001
"11317",-0.2011
"113174",-0.8074
"113177",0.0753
"113178",-1.3473
"113179",-1.11586666666667
"11318",-0.6056
"113189",0.4235
"11319",-0.193
"1132",-0.60695
"11320",2.19223333333333
"113201",0.6485
"11321",-0.3068
"113219467",-0.9638
"11322",-0.9779
"113220",-1.4809
"113230",-0.3248
"113235",-0.2653
"113246",0.2821
"11325",-0.571566666666667
"113251",-0.33666
"11326",-0.5948
"113263",1.289025
"113277",-0.5691
"113278",-0.7606
"11329",-0.201666666666667
"1133",-0.8881
"11330",-1.4703
"11331",-0.0217
"11332",-0.7629
"11333",0.4837
"11334",-0.50345
"11335",0.23705
"11336",0.1946
"11337",-0.499
"11338",-1.06855
"11339",-0.7175
"1134",-0.4429
"11340",0.2847
"113402",0.758
"11341",2.85595
"113419",-1.06205
"11342",2.36855
"11343",2.05925
"11344",-0.2432
"113444",-0.42735
"11345",0.4959
"113451",-1.5346
"113452",-0.5728
"11346",-0.6439
"1135",-1.3913
"113510",0.85158
"113540",-0.7665
"1136",-0.9382
"113612",1.1214
"113622",-0.3654
"113655",-0.4193
"113675",-1.6481
"113691",-0.4309
"1137",-0.622466666666667
"113730",-0.57495
"113746",-0.88395
"113763",-0.3616
"113791",-0.504666666666667
"1138",-0.6377
"113802",0.0493
"113828",0.1533
"113829",-0.9478
"113835",0.1113
"113878",-0.6811
"1139",0.0854
"114",-0.5397
"1140",-1.3297
"114026",0.3155
"114034",-0.9
"114036",-0.2264
"114041",-0.5841
"114042",-0.49245
"114043",-1.3229
"114044",3.2514
"114049",0.4048
"114088",2.84575
"1141",-1.18155
"114112",0.5697
"114131",-1.2357
"114132",-0.6257
"114134",2.44083333333333
"1142",-0.3592
"114294",1.21776666666667
"1143",0.0961
"114327",-0.544633333333333
"1144",-0.0476
"1145",-0.6889
"114548",-0.454433333333333
"114569",-0.0191
"114571",-1.086
"1146",-0.7639
"114609",-1.6124
"114614",-0.0264
"114625",1.2899
"1147",0.2107
"114757",-0.63335
"114769",-0.2388
"114770",0.0722
"114771",-0.8188
"114780",-0.819166666666667
"114781",-0.47
"114783",-0.7665
"114784",-0.2699
"114785",-0.2863
"114786",0.36915
"114787",-0.7791
"114788",-0.5649
"114789",-0.6121
"114790",-0.162
"114791",1.3398
"114792",0.7759
"114793",-0.0358
"114794",0.35125
"114795",-0.0529
"114796",0.2075
"114798",0.2468
"114799",0.758333333333333
"114800",-0.3468
"114801",0.013
"114803",0.2756
"114804",0.2456
"114805",1.11303333333333
"114814",-0.5867
"114815",0.0412
"114818",1.0213
"114819",-0.64085
"114821",-0.5081
"114822",-0.95405
"114823",-0.4184
"114825",0.4374
"114826",-0.08
"114827",-0.0698
"114836",-2.4603
"114876",2.0109
"114879",-0.68245
"114880",1.6641
"114881",0.00703333333333337
"114882",0.9829
"114883",-0.8619
"114884",0.21
"114885",-0.5048
"114897",-0.5645
"114898",0.1055
"114899",0.2678
"1149",-0.6928
"114900",-0.6525
"114904",-2.69295
"114905",-0.1998
"114907",0.000100000000000017
"114908",-0.331
"114915",1.4523
"114926",0.1227
"114932",-0.257
"114971",0.697933333333333
"114984",-0.2506
"114987",0.03045
"114990",-1.3836
"114991",-0.628833333333333
"115",0.636166666666667
"115004",0.09035
"115019",0.154
"115024",-0.2425
"115098",-0.2688
"115106",0.4603
"115110",-0.8421
"115111",0.278066666666667
"115123",-1.02015
"115196",-0.34795
"1152",-0.1848
"115201",0.3685
"115207",5.65565
"115209",2.7228
"115265",-0.151
"115273",-0.7344
"115286",0.633
"115290",-0.1749
"115294",0.403766666666667
"1153",-0.52264
"115308161",-0.9513
"115330",0.5274
"115350",-0.2566
"115352",-0.8012
"115353",-0.6624
"115361",0.15675
"115362",-0.0618
"115399",-0.5383
"1154",-1.72963333333333
"115416",0.457833333333333
"115426",0.3121
"1155",0.216566666666667
"115509",-0.92445
"115548",1.124
"115557",-1.2464
"115560",0.0999
"115572",-2.8189
"115584",-0.6351
"115650",0.8101
"115677",-0.3414
"115701",-2.0284
"115703",-1.01233333333333
"115704",-0.465633333333333
"115708",-0.800366666666667
"115727",-0.3258
"115749",-0.5495
"115752",-1.0795
"115761",0.23525
"115795",-1.0363
"1158",-0.2551
"115804232",-0.0711749999999999
"115811",-0.0597
"115817",-0.1278
"115825",-0.6276
"115827",-0.699666666666667
"115830329",-0.8119
"115861",-0.9634
"115891964",0.1374
"115908",7.1074
"115939",-0.18195
"115948",-0.5163
"115950",0.2167
"115992",-0.0115
"116",-0.1659
"1160",-0.0145
"116028",-0.7009
"116039",1.3872
"116064",1.0907
"116068",1.7086
"116071",-0.1758
"116085",-0.7571
"116092",0.14855
"116093",-0.3167
"1161",0.461933333333333
"116113",-1.8828
"116115",-0.3371
"116123",-0.3603
"116135",0.9594
"116138",-1.80075
"116143",1.3884
"116150",-0.297075
"116151",0.30525
"116154",-0.1052
"116159",-4.1751
"116173",3.606
"116179",-0.3794
"116224",0.669625
"116225",0.2361
"116228",-0.347933333333333
"116236",-0.208
"116238",-0.2177
"116254",0.6381
"116255",-0.5031
"116285",-0.2702
"1163",-0.9642
"116328",0.0394666666666667
"116337",-0.5685
"116349",0.9504
"116362",-0.2316
"116369",-0.468
"116372",-1.6572
"116379",-0.0727
"1164",0.5986
"116412",-0.9936
"116435295",-0.426
"116435299",1.5067
"116435302",2.7149
"116437",0.1039
"116441",-0.30755
"116442",1.84135
"116443",-0.374
"116444",-0.4981
"116447",0.3029
"116448",7.0438
"116449",-0.305533333333333
"116461",-0.0606
"116496",2.2497
"116511",-0.3361
"116519",-0.8014
"116534",-0.1973
"116535",-0.2993
"116540",0.9195
"116541",0.2287
"116729",-1.4608
"116828",0.7931
"116832",-2.0825
"116835",-0.5319
"116840",-0.7265
"116841",0.1295
"116842",1.199
"116843",2.5013
"116844",-1.1729
"116931",-0.70995
"116933",0.3287
"116966",2.5672
"116969",-1.355
"116983",0.1181
"116984",0.163766666666667
"116985",-0.644833333333333
"116986",-0.236666666666667
"116987",0.210933333333333
"116988",-0.4034
"117",-0.35745
"117143",0.2607
"117144",-1.0984
"117145",0.602866666666667
"117154",0.6022
"117156",-1.1202
"117157",-0.313
"117159",-0.4501
"117166",-2.4362
"117177",1.06655
"117178",0.8497
"117194",-0.8668
"117195",0.1261
"117196",-1.0639
"117245",-0.62665
"117246",0.1131
"117247",3.1925
"117248",-0.70155
"117283",-0.6214
"117285",-1.8321
"117286",-0.6438
"117289",0.01695
"1173",-1.4982
"1174",0.550833333333333
"1175",0.0630333333333333
"117531",-0.2926
"117532",-1.7454
"117579",-0.27915
"117581",-0.91795
"117583",-0.5264
"117584",-0.39715
"1176",-0.0758
"117608",1.3932
"1178",-0.5921
"117854",-2.0775
"1179",-0.3986
"117981787",2.4957
"118",-1.17586666666667
"1180",-0.5337
"1181",0.9886
"1182",0.5874
"1183",-0.2121
"1184",0.90066
"118421",0.25155
"118424",-0.833033333333333
"118425",-0.4531
"118426",0.9114
"118427",-0.3398
"118429",-0.642225
"118430",-1.0761
"118442",-1.6296
"118460",-0.21535
"118461",-0.4963
"118471",-0.8711
"118472",-1.4056
"118487",-0.4032
"118490",0.4231
"118491",0.5637
"1185",-0.3745
"1186",-0.6341
"118611",-0.339266666666667
"118663",-0.7545
"118670",0.1306
"118672",1.3811
"118738",-0.6925
"118788",-0.049
"1188",-0.6096
"118812",-1.03765
"118813",-0.4838
"118856",-0.1233
"118881",-0.2172
"118924",1.008
"118932",-0.89295
"118980",-0.1405
"118987",1.17975
"119",-0.2086
"119032",-0.4513
"1191",-2.15403333333333
"1192",-1.4457
"1193",1.1629
"119369",0.6536
"119385",-0.3092
"119391",-0.4813
"119392",0.19135
"119395",-0.1224
"119467",-0.2859
"1195",2.168
"119504",0.4689
"119548",-0.4288
"119559",-0.53475
"119587",-0.8907
"1198",-0.369
"12",-0.2137
"120",-2.200225
"1200",-0.595725
"120065",-0.8218
"120066",-0.3629
"120071",-0.5715
"1201",-0.64005
"120103",0.07515
"120114",-2.25535
"120224",-0.67455
"120227",0.563966666666667
"1203",2.357
"120376",-0.0211
"120379",0.1598
"120400",-0.643
"120425",-0.8202
"120526",0.4516
"120534",-0.0686
"1207",0.1088
"1208",-0.0682
"120863",0.3871
"120892",4.6994
"1209",-1.54335
"120935",-0.313
"120939",-0.0566
"121006",-0.1243
"121053",-0.2676
"1211",0.1641
"1212",-0.42515
"121214",-0.0794
"121227",0.5385
"121233925",1.473
"121256",-0.6971
"121260",-0.1079
"121268",0.13245
"121273",-0.700866666666667
"121274",-0.494375
"121278",-0.2959
"1213",0.0076
"121340",-0.4099
"121355",-0.8623
"121391",-0.75815
"121441",0.4073
"121457",0.0696666666666667
"1215",-0.4647
"121506",-1.1169
"121512",-0.611666666666667
"121536",1.35585
"121551",-2.3781
"121599",-0.1103
"121601",-0.2355
"121642",1.2857
"121643",-1.09233333333333
"121665",-0.0276
"121793",-0.8133
"121838",-0.0966
"121952",-0.6258
"122042",-0.5609
"122046",-0.1054
"122060",2.0827
"122258",0.0136
"122402",-0.0551
"122416",-0.1394
"122481",-0.23955
"122509",-0.177
"122525",1.4656
"122553",1.0584
"122616",-0.411
"122618",-0.01525
"122622",0.3934
"122651",-0.325
"122664",-0.8258
"122704",0.2592
"122769",-0.362
"122773",0.8825
"122786",2.54365
"122809",0.35265
"122830",0.8309
"122876",-0.7237
"122945",-0.0789
"122953",0.9487
"122961",-0.245
"123",-0.7992
"1230",-0.0837
"123016",0.3843
"123036",0.26385
"123041",-0.268
"123096",-0.47085
"123099",-0.6684
"123169",1.1176
"1232",-0.7412
"123207",1.66225
"123228",1.3661
"123263",0.5138
"123264",-0.9216
"123283",0.95655
"1233",-0.9479
"123355",0.392225
"1234",-1.8097
"1235",-0.0805
"123591",-0.4498
"1236",-1.01105
"123606",0.49605
"123688",1.1105
"1237",-0.8599
"123720",1.5303
"123722",-0.4905
"123775",0.77395
"1238",-0.7626
"123803",0.0767
"123811",0.25475
"123872",-0.95855
"123879",-0.0264
"123920",-1.061
"123970",-0.8865
"124",-0.4161
"1240",-0.943366666666667
"124044",-0.174
"124045",-0.30975
"124056",-0.4549
"124093",1.9796
"1241",-0.273633333333333
"124152",0.1494
"124220",-0.5789
"124221",-0.2949
"124222",0.1538
"124245",-0.97245
"124359",-1.0322
"1244",-0.1019
"124401",0.055
"124402",-1.3187
"124404",-0.4559
"124411",0.8881
"124446",0.344
"124454",-0.08235
"124460",-0.593666666666667
"124491",-0.42095
"124512",0.6267
"124535",-0.345
"124540",0.4174375
"124565",-0.25412
"124583",-1.3424
"124590",-1.8482
"124599",-1.56735
"124602",0.1517
"124626",-0.2079
"124637",-0.10925
"124739",-0.4864
"124751",-0.5358
"124773",-0.6578
"124783",-1.4638
"124790",-0.1002
"124801",-0.8114
"124808",1.1199
"124817",-0.8313
"124842",-0.7657
"124857",-0.4388
"124872",-1.0265
"124912",0.1736
"124923",1.9174
"124925",-0.9409
"124930",-0.5302
"124935",-0.21565
"124936",-0.114
"124961",2.4354
"124975",0.1794
"124976",-0.939
"124989",0.023175
"124995",0.4495
"124997",-0.5188
"125",-0.224466666666667
"125058",-0.58218
"125061",0.7892
"125111",-0.80675
"125113",-0.08095
"125115",-0.1102
"125144",-0.2868
"125150",0.1573
"125170",-0.653
"125206",-0.741
"125228",1.96913333333333
"125336",-0.6205
"125476",0.6349
"125488",2.83526666666667
"125704",-0.5995
"1258",-0.118733333333333
"125875",-0.1092
"125893",-0.3099
"1259",-0.344
"125950",-1.9578
"125965",-1.6987
"125972",-0.3924
"125981",-0.4302
"125988",1.0332
"126",-0.2537
"126003",0.7008
"126006",-0.061
"126017",1.3442
"126068",1.4896
"126069",-0.5531
"126074",-0.1353
"126075",-0.1722
"1261",-0.4196
"126119",-0.1377
"126123",-0.6101
"126129",-1.9166
"126133",-1.4508
"126147",-0.4414
"1262",-0.2085
"126204",-0.4581
"126205",-0.9303
"126206",-0.1438
"126208",-0.4902
"126231",3.3273
"126248",-0.41345
"126259",-1.1484
"126272",2.5568
"126282",0.2486
"126295",0.6043
"126298",-0.1719
"126299",0.6044
"1263",-1.0145
"126306",-1.6262
"126308",-0.9146
"126321",-0.33795
"126326",-0.46165
"126328",0.48095
"126353",-2.0161
"126364",-1.2752
"126370",-1.0853
"126374",-1.8361
"126375",1.4567
"126382",-0.0092
"126393",-1.33605
"1264",-0.9247
"126402",-1.0204
"126410",-0.5228
"126433",-0.5564
"1265",-3.3835
"126520",-1.1096
"126526",-1.264
"126536",-0.1569
"126549",0.3252
"126567",-1.2812
"126568848",-1.5062
"1266",-1.4496
"126626",1.6618
"126638",-0.34
"126661",-1.6379
"126668",-0.789
"126669",-0.9763
"126695",-0.3472
"1267",0.39165
"126731",0.634533333333333
"126789",-0.4107
"126792",-0.8887
"1268",-0.341233333333333
"126820",-0.1815
"126823",-2.0875
"126859",0.13795
"126868",0.0755
"1269",-1.5267
"126917",0.2391
"126969",-1.2237
"127",0.1086
"127002",0.379
"127003",-1.3047
"127018",1.48635
"1271",-2.5038
"127124",-0.8094
"127138862",-0.9935
"127138863",1.5925
"127138865",0.0501
"1272",2.4444
"127247",0.2933
"127253",0.6562
"127254",-0.13085
"127255",2.6419
"127262",-0.7623
"127281",-0.2592
"127294",-0.887
"127343",-0.6501
"127391",-0.3767
"127396",1.82625
"127428",0.0775666666666667
"127435",-0.5824
"127495",0.7407
"127540",-0.1432
"127544",-1.8727
"127579",0.034
"127602",-0.126033333333333
"127670",-1.152
"127687",-0.581
"1277",-0.709775
"127700",0.7616
"127703",-0.0042
"127707",-0.79495
"127731",-0.3315
"127733",-0.2709
"127795",-0.1125
"1278",-3.8276
"127829",-0.1351
"127833",-1.9817
"127841",-0.9076
"127845",-0.5337
"127933",0.6578
"127943",1.1176
"128",-0.7524
"1280",-6.8706
"128025",-0.6317
"128061",1.0232
"128077",-0.7608
"1281",-4.62423333333333
"128153",0.6893
"128178",-0.3282
"1282",-0.85255
"128209",-0.5345
"128218",-0.7748
"128229",-0.8629
"128239",-0.495425
"128240",-0.053
"128272",-0.4107
"128308",0.5357
"128338",0.93585
"128344",-0.3203
"128346",-0.0385
"128387",1.31705
"1284",-1.42575
"128408",0.0969
"128414",-1.8639
"128434",-1.3341
"128439",-0.3149
"128486",0.1291
"128488",-1.561
"128497",-0.7513
"1285",-0.1322
"128553",-0.79945
"1286",0.2756
"128602",-0.1683
"128611",-0.19045
"128637",-0.10525
"128646",-0.2712
"128653",-0.7727
"128674",0.2156
"1287",0.5481
"128710",1.82785
"1288",-2.0793
"128817",-0.1218
"128821",-0.7839
"128822",-0.0563
"128853",-0.72015
"128854",0.0572
"128859",-1.0599
"128861",-0.8832
"128864",0.3034
"128866",-0.7226
"128869",-0.4818
"128876",-0.3206
"1289",-0.00603333333333333
"128954",-1.0307
"128977",0.4334
"128989",-0.4125
"1290",-1.1419
"129025",-0.9284
"129049",-0.570566666666667
"129080",-1.58765
"1291",-0.77608
"129138",-0.3089
"1292",-0.61985
"129285",0.19095
"129293",-0.6668
"1293",-0.814
"129303",-0.5291
"1294",-0.83605
"129401",0.3925
"129446",0.1407
"129450",0.167633333333333
"1295",-0.12005
"129530",-0.3104
"129531",0.402
"129563",0.7908
"1296",-0.87405
"129607",-0.1525
"129642",-0.0355
"129684",-0.173733333333333
"129685",-0.342525
"1297",-0.7786
"129787",0.47705
"1298",0.0475
"129804",-0.3498
"129807",-0.8797
"129831",0.5046
"129852",-0.0206
"129880",-0.4453
"129881",-0.6175
"1299",5.1325
"13",-0.5019
"130",-0.7085
"1300",-0.55795
"130013",-0.1093
"130026",-0.364875
"130074",-0.73715
"1301",3.78783333333333
"130106",-0.294
"130120",-0.8685
"130132",1.22625
"130162",0.6704
"1302",0.19185
"130271",3.0938
"1303",0.297875
"130340",0.1363
"130355",2.6019
"130367",-0.333833333333333
"130399",0.4193
"130497",4.21
"1305",-1.46346666666667
"130502",1.7807
"130507",2.4158
"130535",2.2651
"130540",0.06075
"130557",-0.6467
"130560",-0.5861
"130574",0.915833333333333
"130576",-0.56
"130589",-0.2215
"1306",6.1649
"130612",-1.0101
"130617",-0.3611
"1307",1.5471
"130733",-3.5994
"130749",-0.3457
"130752",-0.0468
"1308",-0.3318
"130813",-1.0563
"130814",0.30465
"130827",0.444575
"130872",1.50633333333333
"130888",-0.3063
"130916",0.486725
"130940",0.4294
"130951",-0.27465
"131",0.0558
"1310",-0.1107
"131034",-0.56695
"131076",1.8814
"131096",1.6052
"1311",-0.1044
"131118",0.21725
"131177",-1.1723
"1312",1.65466666666667
"131368",-0.658
"131375",-0.5161
"131377",-0.8756
"1314",-0.548366666666667
"131405",-3.4086
"131408",-1.2176
"131450",-0.543
"131474",-0.3557
"1315",-0.5179
"131540",-0.5718
"131544",0.3735
"131566",-0.9304
"131578",-0.51425
"131583",-0.2284
"1316",0.235025
"131601",-0.6012
"131616",1.2777
"131669",-0.11
"1317",0.50285
"1318",0.3914
"131831",-1.3043
"131870",0.83235
"131873",0.014
"131890",-0.1206
"131920",-0.4415
"131965",1.52355
"132",0.4649
"132001",0.2875
"132014",0.5894
"132112",-0.4554
"132141",0.0831
"132158",-0.27035
"132160",-0.0714
"132200",-0.9187
"132203",0.0052
"132204",-0.5424
"132228",-0.1343
"132241",-0.1109
"132243",-0.5546
"132299",-0.9451
"132320",1.5761
"132321",0.5712
"132332",-0.4203
"132430",0.5355
"1326",0.804
"132612",-0.8396
"132625",0.009
"132660",1.5506
"132671",-0.8867
"1327",0.653866666666667
"132720",-0.0249
"132724",-0.3736
"132789",1.2153
"132851",-0.6511
"132864",1.88635
"132884",-0.1093
"1329",0.879766666666667
"132946",-0.0769
"132949",1.4964
"132954",-0.0794
"132989",-0.2101
"133",-4.4617
"133015",0.8725
"133022",1.0654
"133121",2.4219
"133308",-0.1378
"133383",-0.58965
"133396",-0.3619
"133482",-0.1479
"133491",-0.04005
"133522",1.48956666666667
"133558",-0.792866666666667
"133584",-0.4927
"133619",-0.23745
"133686",0.168
"133688",-0.427833333333333
"133690",-0.6463
"1337",0.0272
"133746",2.61895
"133874",-0.4604
"1339",-0.3264
"133923",-0.988
"133957",0.6132
"134",-0.8624
"1340",0.899
"134111",2.2627
"134121",-0.0195
"134145",0.441
"134147",0.293733333333333
"134187",-0.352
"134218",0.603166666666667
"134265",1.8348
"134266",-0.4151
"134285",-0.06615
"134288",-0.898
"134353",0.269275
"134359",0.5441
"134429",-1.1238
"134430",1.43565
"134466",0.2654
"134492",1.0627
"1345",0.4057
"134510",0.58475
"134526",-0.1139
"134548",1.4677
"134549",-1.1302
"134553",0.80532
"1346",-0.0099
"134637",2.01425
"1347",0.4437
"134701",1.8847
"134728",2.60565
"134829",-0.3874
"134860",-0.1016
"134864",-0.0716
"1349",1.48395
"134957",2.5287
"1350",0.7817
"1351",-0.7214
"135112",2.0274
"135114",2.00583333333333
"135138",-0.24625
"135152",1.1937
"135154",2.3787
"1352",-0.4791
"135228",0.343633333333333
"135250",-0.4659
"135293",2.659
"135295",0.75965
"1353",1.5453
"135398",0.03715
"135458",-0.65195
"1355",0.400566666666667
"1356",-1.8667
"135644",-0.512
"135656",-0.3115
"1357",-0.1864
"1358",-0.977
"135886",-0.0141
"135892",-0.6533
"1359",-1.2647
"135927",-0.4697
"135932",-0.7265
"135935",-0.6
"135946",-0.4306
"135948",-0.5293
"136",1.9668
"1360",-0.2073
"136051",0.053
"1361",-0.4649
"1362",-0.470375
"136227",-2.0821
"136242",-0.5969
"136259",-0.38965
"136263",-0.3358
"136288",0.1708
"1363",0.23285
"136306",0.0196
"136332",0.0989
"136371",-0.6364
"1364",-0.86195
"1365",-0.0766
"136541",-0.563
"1366",-0.2192
"136647",0.0602
"1368",1.66816
"136853",-0.7269
"136895",0.3779
"1369",-0.6654
"136991",0.1355
"1370",-0.4911
"137075",-0.31405
"1371",0.9113
"137196",0.8249
"137209",0.6059
"1373",-0.58435
"137362",-0.01635
"137392",-0.3758
"1374",-0.06185
"137492",0.58085
"1376",0.8888
"137682",0.485666666666667
"137695",0.57265
"137735",0.00920000000000001
"1378",-0.301125
"137835",0.7737
"137868",0.2795
"137872",-1.3526
"137886",0.66845
"1379",-0.2563
"137902",0.2681
"137964",-0.4928
"137970",-0.1089
"137994",-0.1901
"1380",-0.5559
"138009",0.5339
"138046",-1.878
"138050",-0.60375
"138065",-0.3029
"1381",-4.1201
"138151",1.1834
"138162",-0.80795
"138199",1.4924
"1382",-2.5131
"138240",-0.1988
"138241",0.890333333333333
"138255",-0.12385
"138307",-0.7572
"138311",-0.23775
"1384",-0.62045
"138428",0.15925
"138429",-0.7563
"1385",-0.614857142857143
"1386",-0.164
"138639",1.3676
"138649",-0.189933333333333
"138652",-0.6206
"1387",-0.0130333333333333
"138716",-0.6961
"138724",-1.1019
"1388",0.39755
"1389",0.461933333333333
"138948",-0.1992
"1390",-0.43855
"139065",0.14985
"139081",-0.387
"139105",-0.3201
"139135",-0.3249
"139170",0.3501
"139189",-1.7922
"1392",-0.22045
"139212",-0.7562
"139221",0.3264
"139231",1.55925
"139285",0.2539
"1393",-0.5478
"139322",1.57755
"139324",0.0729
"139341",0.9053
"139378",-0.3696
"139411",0.71845
"139420",0.0188
"1395",-0.17995
"139538",-0.2001
"139596",1.1143
"139599",-0.2255
"1396",-0.4114
"139628",-0.2723
"1397",-0.6086
"139716",-0.8519
"139728",-0.9158
"1398",-0.938333333333333
"139818",1.2814
"139886",0.035
"1399",-0.8592
"14",-0.4453
"140",-1.0645
"1400",-0.5441
"1401",-0.40815
"140258",-1.5265
"1404",1.573975
"140453",0.0195
"140456",-0.5403
"140458",0.7976
"140459",-0.1958
"140460",0.9829
"140461",1.6768
"140462",0.3041
"140465",-0.1266
"140467",-1.06805
"140469",0.04975
"140545",-0.0525
"140564",-0.5349
"140576",-2.1637
"140578",0.015
"140597",0.4767
"1406",-0.547
"140606",-1.7636
"140609",1.4998
"140612",0.11545
"140625",-0.7287
"140628",-0.23115
"140678",1.8992
"140679",-0.4285
"140680",-0.3891
"140683",-1.4225
"140685",-1.42315
"140686",-0.7641
"140687",-0.5522
"140688",0.41495
"140689",-0.32415
"140690",-0.3426
"140691",-0.3821
"140699",-0.36035
"1407",0.8017
"140700",-0.7092
"140701",0.353
"140706",-0.469
"140707",-0.33795
"140710",-0.09155
"140711",-0.6715
"140730",0.2284
"140731",-0.5296
"140732",-0.81095
"140733",0.1793
"140735",-0.542533333333333
"140738",-0.8686
"140739",-0.50395
"140766",-0.8169
"140767",-0.7503
"140771",-0.1184
"140775",-0.48072
"1408",-0.8284
"140801",0.0288
"140803",-0.484066666666667
"140807",-0.1999
"140809",0.0918
"140823",0.1101
"140825",0.6195
"140828",-5e-04
"140831",-0.494
"140832",-0.5063
"140834",-0.502
"140836",-0.6859
"140838",0.9125
"140846",-1.0661
"140850",-0.3005
"140856",-0.613
"140862",-0.33765
"140873",-0.7
"140875",-1.1174
"140876",-0.14435
"140880",-0.09445
"140881",-0.0197
"140883",-0.0876333333333333
"140885",-0.25985
"140886",2.2085
"140890",1.19873333333333
"140893",-0.4237
"140894",-0.448533333333333
"140901",-0.3628
"140902",-0.4014
"141",-0.494166666666667
"1410",2.2919
"1411",-0.9672
"1412",0.1123
"1413",-0.8155
"1414",-0.6457
"1415",0.2916
"1416",1.307
"1417",-0.1667
"1418",-0.2352
"1419",0.2221
"142",-0.5249
"1420",-0.5153
"1421",-0.5345
"142678",0.3698
"142679",1.08873333333333
"142680",-1.1549
"142685",-0.0573
"142686",-1.1035
"142689",-1.4171
"1427",0.7884
"1428",-0.5437
"142891",0.07805
"1429",1.4271
"142910",0.0927666666666667
"142940",-0.7378
"143",0.0237
"143098",-0.317375
"1431",-1.1353
"143187",0.0249
"1432",-0.343525
"143241",-0.3134
"143279",0.79825
"143282",-0.7642
"143379",-0.3881
"143384",-0.143066666666667
"1434",0.0641
"143425",-0.56445
"143458",0.966
"143471",0.0631
"1435",-1.131725
"143501",0.0739
"143503",-0.7772
"143570",-0.5196
"1436",-0.3673
"143630",-0.5332
"143662",0.2562
"143678",-1.0022
"143684",0.147233333333333
"143686",0.3985
"143689",-0.2823
"1437",0.0807
"1438",-0.1719
"143872",2.5605
"143879",2.8623
"143884",0.7959
"143888",-1.5068
"1439",-0.4821
"143903",-0.6264
"143941",0.16315
"1440",-0.7352
"144097",-2.2534
"1441",-1.0811
"144100",0.14155
"144108",0.22935
"144110",-0.880333333333333
"144132",0.2134
"144165",-1.154925
"144193",0.9749
"144233",0.1597
"144245",0.9893
"144348",0.4805
"144360",-0.346
"144363",1.2993
"144402",-0.728433333333333
"144404",0.0781000000000001
"144406",0.255
"144423",-1.8981
"144453",0.0806333333333333
"144455",-1.15085
"144486",0.1786
"1445",-0.6249
"144501",0.1703
"144535",-0.2476
"144568",-0.0958
"144571",0.8025
"144577",2.34556666666667
"1446",-0.3174
"144608",2.0948
"144699",0.121
"1447",0.3588
"144715",0.85375
"144717",-0.911
"144742",-0.5555
"144766",0.7025
"144776",-0.6042
"1448",-0.6172
"144809",0.1149
"144811",-0.165266666666667
"144817",-1.2854
"144920",-0.2632
"145173",-0.665
"1452",-0.28662
"145226",-1.0223
"145258",-0.2218
"145264",-0.9293
"145270",0.771
"145282",1.25846666666667
"1453",-0.34575
"145376",-0.0322
"145389",2.8133
"145407",1.0378
"145438",2.5613
"145447",-0.20675
"145474",1.4752
"145482",2.6125
"145483",0.22385
"145497",-0.5484
"1455",0.03055
"145501",-0.356
"145508",0.687766666666667
"145567",-8e-04
"145581",2.1188
"1456",0.0552666666666667
"145645",0.3954
"1457",-0.37745
"145741",0.4877
"145748",-0.5751
"145773",0.5467
"145783",-1.0895
"145788",0.7193
"145820",-0.6912
"145837",0.1432
"145845",-0.2989
"145853",1.0507
"145858",-0.1171
"145864",-0.6882
"145873",-1.2309
"1459",0.3552
"145942",-0.4102
"145946",-1.2654
"145957",0.0159
"145978",-0.5816
"146",-0.25455
"1460",-0.2427
"146050",-0.1067
"146057",0.672271428571429
"146059",0.6042
"146177",-2.04835
"146198",0.0918
"1462",-0.5291
"146206",-0.46255
"146212",-0.5273
"146223",-0.717033333333333
"146225",-0.264
"146227",-0.0084
"146279",-0.42815
"1463",1.9516
"146310",-0.3408
"146325",-0.9352
"146330",0.68415
"146336",-1.1215
"146378",0.1611
"146395",-0.3681
"1464",4.39725
"146429",-0.7899
"146433",-0.9029
"146434",0.41835
"146439",-0.3182
"146456",-0.0319
"1465",-1.814
"146512",-0.5994
"146513",-0.321
"146540",2.95245
"146542",0.021
"146547",-1.0933
"146556",0.3073
"146562",0.0341
"1466",-2.39845
"146664",-0.8072
"146691",-0.731366666666667
"146705",-0.2173
"146712",-0.1281
"146713",-0.5601
"146722",-0.6429
"146723",0.0099
"146754",-0.55765
"146760",0.2894
"146771",0.332
"146779",1.9635
"146795",-0.4781
"1468",-0.5246
"146802",-0.6008
"146845",0.1133
"146849",-0.3639
"146850",-0.693
"146852",-0.72425
"146853",-0.226
"146857",-0.23285
"146861",-0.2595
"146862",-0.395
"146894",-0.836766666666667
"1469",0.3113
"146909",0.0432
"146923",-0.3699
"146956",-0.06055
"147",0.332
"147007",-0.424866666666667
"147011",-0.01785
"147015",0.0934
"147040",-1.139
"147081",-0.507733333333333
"1471",-0.151266666666667
"147111",-0.7661
"147138",-0.7916
"147179",-0.23655
"147183",-1.1511
"147184",0.4986
"147276",-0.165
"1473",-0.2739
"147323",0.518
"147339",-0.331025
"147372",-0.519533333333333
"147381",-0.1025
"1474",0.5283
"147409",0.0211
"147429",0.2463
"147463",0.2355
"147495",2.6367
"1475",0.1575
"147525",1.5399
"1476",0.4877
"147645",0.1777
