"Log2FC_estimate","SE","pval","CI_lb","CI_ub","Number_Of_Comparisons","FDR","Human_EntrezGene.ID"
-2.26413104109945,0.79393843694693,0.00434763349292111,-3.82022178345746,-0.708040298741446,5,0.0619227227491764,"10186"
2.16393922010155,0.759714927071505,0.00439456177608294,0.674925324523926,3.65295311567917,5,0.0623683713986433,"100874032"
-2.13068569244027,0.752170103984665,0.00461541022766413,-3.60491200649796,-0.656459378382579,5,0.0645267519296215,"23089"
-2.17150681738361,0.774649640320802,0.00505964695177504,-3.68979221304929,-0.653221421717928,5,0.0690259741380369,"57619"
2.21293358206128,0.799411404351748,0.00563662188028141,0.646116020701272,3.7797511434213,5,0.0743051016154102,"3204"
-2.26406347059478,0.820165443719073,0.00577136552900203,-3.87155820164847,-0.656568739541082,5,0.0752778601133609,"120"
2.19429603551181,0.797080647736265,0.00590670570491216,0.63204667317487,3.75654539784874,5,0.076753023346496,"644242"
2.08843715382278,0.764092091398628,0.00627170865504035,0.590844173809578,3.58603013383597,5,0.0802295881838041,"100129196"
-2.46348115753704,0.908823256719654,0.00671560583213763,-4.24474200901996,-0.682220306054117,5,0.0840873973581314,"8490"
2.35249205160797,0.868778653091254,0.00677277211985252,0.649717181011898,4.05526692220405,5,0.0845527820807303,"53822"
-3.18110327932972,1.17918504656557,0.00698175238853661,-5.49226350170642,-0.869943056953026,5,0.0861352777277154,"388585"
2.51507041210627,0.948278586564502,0.00799576821772204,0.656478535129294,4.37366228908324,5,0.0937824262852511,"3209"
2.42222439914365,0.92046744333818,0.00850049746606721,0.618141361259153,4.22630743702815,5,0.0984748987499667,"4286"
2.75354340241892,1.04782235964364,0.00859207520114245,0.69984931532161,4.80723748951624,5,0.0992474899410749,"387758"
2.90194705642982,1.11933689344979,0.0095264810004333,0.708087058701285,5.09580705415835,5,0.106121805110972,"650655"
3.41668220254666,1.3208968773388,0.00969173216532699,0.827771895671197,6.00559250942212,5,0.107362855209233,"23704"
2.96798538668886,1.15026774122196,0.00987270609413252,0.713502041315567,5.22246873206215,5,0.108192661405015,"57221"
-2.72382033816779,1.05693829520845,0.00996373062388406,-4.79538133065752,-0.652259345678058,5,0.108863993775478,"4345"
-2.57282651541937,1.00924437852826,0.0107951726675221,-4.55090914893428,-0.594743881904466,5,0.115187019660409,"84466"
4.73220288242562,1.85969299596322,0.0109398250286034,1.08727158803632,8.37713417681491,5,0.116079573688956,"6277"
-2.46574288045549,0.969370456880501,0.0109699739927816,-4.3656740636184,-0.565811697292567,5,0.116250636790029,"1946"
-2.10592849654118,0.827966992536509,0.0109750162365712,-3.72871398230068,-0.483143010781676,5,0.116250636790029,"9843"
2.74784569386578,1.08225647337796,0.011117084854875,0.626661984009651,4.86902940372191,5,0.11702767286753,"201164"
3.80361883053184,1.49981082436141,0.0112105690608779,0.864043631160145,6.74319402990353,5,0.117651972144161,"3200"
-2.76244488903439,1.09494743093184,0.0116390884902435,-4.90850241862545,-0.61638735944333,5,0.120719596616622,"1124"
2.12450022484414,0.845965838000956,0.0120276864556453,0.466437650211023,3.78256279947726,5,0.123465672033754,"147463"
-3.34672393088017,1.33336501165438,0.0120736866521078,-5.96007133196859,-0.733376529791746,5,0.123778566500273,"57575"
2.78375545771304,1.11044229656353,0.0121798991292193,0.607328549538572,4.96018236588751,5,0.124607701017556,"3569"
-2.39905489507137,0.957426353410226,0.0122197825467421,-4.27557606560493,-0.522533724537812,5,0.124795115995922,"4756"
-2.7319003223762,1.09088860433944,0.0122697768875873,-4.87000269802667,-0.593797946725739,5,0.124905858909248,"5456"
-2.61089047095623,1.04424441270664,0.0124099526631733,-4.65757191091843,-0.56420903099404,5,0.125771006914193,"80816"
-2.9984757234163,1.2008595276337,0.0125269699106334,-5.35211714807014,-0.644834298762458,5,0.126394828598623,"57452"
-2.91520466998441,1.18188889742264,0.0136416327374897,-5.23166434266054,-0.598744997308287,5,0.133319766770258,"153469"
2.71146521197717,1.10660509615281,0.0142754881558886,0.542559078409182,4.88037134554516,5,0.136817486936117,"4609"
2.6062422728856,1.06659030629621,0.0145444789191786,0.515763686285482,4.69672085948572,5,0.137857116885762,"55790"
-3.41863860228371,1.40258324084399,0.0147938241916951,-6.16765123965739,-0.669625964910032,5,0.139227777879599,"7223"
-3.08594857656086,1.26695114528649,0.0148618488245859,-5.56912719149416,-0.602769961627563,5,0.139260689827487,"7991"
3.04369194074063,1.24963722063372,0.0148646310384279,0.594447994557798,5.49293588692346,5,0.139260689827487,"3198"
-2.26123273922101,0.936245410092703,0.0157259802131935,-4.09624002369364,-0.42622545474838,5,0.143747449133487,"51259"
3.28159080617634,1.35995503079659,0.0158212029899385,0.616127925220955,5.94705368713172,5,0.144375340372759,"112464"
2.29623194542239,0.95453641194982,0.0161459716035208,0.425374956068655,4.16708893477612,5,0.146175107275462,"4166"
-2.87727888513443,1.19763580096657,0.0162849634702093,-5.22460192162469,-0.529955848644161,5,0.146850049336789,"273"
-2.02906883557497,0.846793587476071,0.0165670069396472,-3.68875376936754,-0.369383901782406,5,0.148676142479281,"252995"
-2.58733856255376,1.08358374908147,0.0169513808062213,-4.71112368498633,-0.463553440121182,5,0.150729334794226,"23426"
-2.1786450561809,0.915258995617137,0.0172957752073694,-3.9725197241168,-0.384770388245011,5,0.152516421286875,"2901"
2.57199380842988,1.08110821653395,0.0173580485472344,0.453060640633007,4.69092697622674,5,0.15298098918535,"117247"
-2.16830265168582,0.913488263487846,0.0176131728227991,-3.95870674842204,-0.377898554949608,5,0.154429642257976,"11170"
3.72651862086807,1.57658191262425,0.0180949458240201,0.636474853447266,6.81656238828888,5,0.156875312926504,"90293"
3.10708282525281,1.31920049839692,0.0185088938776359,0.521497360007563,5.69266829049807,5,0.159166509507304,"3223"
-3.54487819981742,1.51418807645545,0.0192265915291923,-6.51263229549008,-0.577124104144764,5,0.163574713639293,"2066"
2.25758983024199,0.96471831369507,0.019275767904871,0.366776680173436,4.14840298031054,5,0.163833330072674,"11069"
2.35950609727725,1.00921739945753,0.0193895193136328,0.381476341769322,4.33753585278519,5,0.164434668841611,"8630"
-2.82848667382682,1.2166079256494,0.0200775318626256,-5.21299439140562,-0.443978956248018,5,0.168288647862509,"80000"
-4.38976604809796,1.8995482449849,0.0208354705030104,-8.11281219516462,-0.666719901031297,5,0.172748142133068,"5924"
-2.04450533695593,0.885457354841211,0.0209445648834434,-3.77996986229081,-0.309040811621057,5,0.173562441049709,"5136"
-4.50862085320633,1.95609053234459,0.0211713789196387,-8.34248784710151,-0.67475385931116,5,0.174660849498308,"477"
5.3065668818564,2.30555509184283,0.0213552606171468,0.787761937471527,9.82537182624128,5,0.175778698330612,"503638"
-2.05206926568626,0.894531662322556,0.0217896233881677,-3.80531910686921,-0.298819424503306,5,0.178109328164244,"783"
-2.30260418892372,1.00386793894426,0.021805887531643,-4.27014919448892,-0.335059183358525,5,0.178109328164244,"1600"
-2.74536672109029,1.2007991033494,0.0222377007206013,-5.09888971632311,-0.391843725857469,5,0.1798863092774,"84913"
4.60501673388126,2.03164870886036,0.0234122112818367,0.623058435277652,8.58697503248487,5,0.185898108565823,"5307"
-3.50010444994305,1.54792311537263,0.0237492463489978,-6.53397800691044,-0.466230892975664,5,0.187112714217594,"440823"
3.33216336034798,1.47376387803612,0.0237599616146416,0.443639237681106,6.22068748301486,5,0.187112714217594,"150381"
3.0077863242883,1.33439174719027,0.024192994058114,0.392426558527881,5.62314609004871,5,0.189644541137609,"10402"
-3.08222404270578,1.37615374862381,0.0251079276935135,-5.77943582719823,-0.385012258213327,5,0.194523935907837,"79870"
-2.06038375680062,0.920852103422582,0.0252552975460262,-3.86522071459683,-0.255546799004406,5,0.195190167855722,"7091"
-2.98003258878058,1.33535439730132,0.0256386517079491,-5.59727911408836,-0.3627860634728,5,0.196723315077058,"27086"
-2.97162199397856,1.33421579015865,0.0259310770335606,-5.58663689029416,-0.35660709766296,5,0.198180820123265,"7054"
2.40669116181357,1.08158410405416,0.0260709037757539,0.286825271616396,4.52655705201075,5,0.19850702367105,"27295"
2.09001600482774,0.941863937085412,0.0264852851044869,0.243996609803234,3.93603539985225,5,0.200328718817817,"10669"
-4.96840793627312,2.24069416626518,0.0265990395829249,-9.36008780252187,-0.57672807002436,5,0.200707097224069,"4852"
2.23443630345033,1.00830806560057,0.0266897613423641,0.258188809551966,4.21068379734869,5,0.200913816350574,"84824"
2.00417992655233,0.909030037758404,0.0274719551543661,0.222513791680776,3.78584606142389,5,0.204685954517724,"51142"
-5.62107445870877,2.55377575740035,0.0277300916296864,-10.626382967805,-0.615765949612576,5,0.205648731602398,"9353"
-2.12065694952845,0.964647181155258,0.0279223418689912,-4.01133068238084,-0.22998321667606,5,0.206402779190986,"2239"
-2.22425170017254,1.01575756047722,0.028542616886644,-4.21509993573215,-0.23340346461293,5,0.209424386466907,"26011"
-4.23389946296244,1.93365315011791,0.0285542904065649,-8.02378999578597,-0.444008930138904,5,0.209424386466907,"10642"
-2.33592354309023,1.07047554687705,0.0290994752645361,-4.43401706130006,-0.237830024880395,5,0.211864367603779,"4330"
-3.36757701439609,1.54419891673215,0.0291987868117744,-6.39415127615687,-0.341002752635307,5,0.212393546384599,"30820"
-4.68285627995697,2.14933665866785,0.0293506243597625,-8.89547872159762,-0.470233838316323,5,0.212839822129686,"55885"
2.75530983151446,1.2683581377026,0.0298297468684123,0.269373562119068,5.24124610090986,5,0.21521669925143,"2161"
2.33027454555936,1.0747474956228,0.0301429756810635,0.223808161664053,4.43674092945466,5,0.217083859171253,"285958"
2.16881110429863,1.0006338632432,0.0302015298762142,0.20760477063078,4.13001743796648,5,0.217211363654359,"7070"
-5.6444461291509,2.60576248134721,0.0303004966074357,-10.7516467448572,-0.537245513444645,5,0.217446164187664,"6857"
2.35193356785934,1.08581591368001,0.0303072250671058,0.223773483206068,4.48009365251261,5,0.217446164187664,"286467"
-2.94420439744669,1.35964351105893,0.0303552462282615,-5.60905671093578,-0.2793520839576,5,0.217532294624092,"26289"
-2.68143874390918,1.23879937999133,0.0304224392107348,-5.10944091276273,-0.25343657505562,5,0.217818110542927,"27233"
-3.09280537203917,1.42974082659398,0.0305263371404292,-5.89504589938989,-0.290564844688442,5,0.218072606387876,"57537"
-3.34891337629783,1.54836254645857,0.030550858007339,-6.38364820236735,-0.314178550228313,5,0.218150083676397,"9068"
2.84527550026354,1.31815143406472,0.030886290023684,0.261746163326872,5.42880483720021,5,0.219269291703519,"9844"
3.30811307526017,1.53296910205318,0.0309295687685736,0.303548845823222,6.31267730469711,5,0.219478861653152,"1116"
-2.64184738658746,1.23321142127386,0.0321733556618234,-5.05889735760767,-0.224797415567247,5,0.224313535628237,"23508"
-2.9125380522383,1.36114354649523,0.0323731255964665,-5.58033038115807,-0.244745723318527,5,0.225115998044827,"894"
-2.60353029646546,1.21714514180683,0.0324318865814975,-4.98909093836475,-0.217969654566178,5,0.225297194189826,"55083"
-3.35625309216402,1.57101235332094,0.0326498152588546,-6.43538072394058,-0.277125460387468,5,0.226018932574457,"23336"
2.36091315750993,1.10609851518345,0.032805875030384,0.192999904397139,4.52882641062271,5,0.226251326625458,"10396"
-3.87144314805138,1.8206785587001,0.0334721492245623,-7.43990755052786,-0.302978745574887,5,0.228769376362561,"7704"
-4.33649616648039,2.04712507099484,0.0341467280032048,-8.34878757747928,-0.324204755481492,5,0.232186106183769,"4692"
-3.58688324080239,1.70202595513659,0.0350812046266771,-6.9227928136225,-0.250973667982279,5,0.236124631310023,"7903"
2.55413828126986,1.21389563009129,0.0353711268680143,0.174946565300378,4.93332999723934,5,0.237275111773997,"2294"
-3.07036086121111,1.46650105549424,0.0362898979607194,-5.94465011326979,-0.196071609152426,5,0.24160953767504,"8395"
-2.10596442435703,1.01151787240623,0.037343895238315,-4.08850302399181,-0.123425824722241,5,0.245633665730851,"58494"
2.33072682101419,1.12164130762195,0.0377129572907267,0.13235025450276,4.52910338752562,5,0.247062461889804,"9542"
-3.75618105138152,1.80780201696502,0.0377313507958369,-7.29940789581182,-0.212954206951223,5,0.24708148928374,"4232"
-5.2963598012363,2.5548694667313,0.0381680762570406,-10.3038119412307,-0.288907661241903,5,0.248716157047513,"2674"
-4.54585011354555,2.19658338803427,0.0384983040084227,-8.8510744431317,-0.240625783959407,5,0.249525907544959,"220164"
3.7081184391807,1.79343574592918,0.0386770910826681,0.19304896857279,7.22318790978862,5,0.249818381433113,"56704"
-4.17892035222992,2.02252862036502,0.0388109187569814,-8.14300360584684,-0.214837098612996,5,0.250248187286763,"29906"
-3.30200516220921,1.59811726223321,0.0388110591366256,-6.43425743925805,-0.169752885160366,5,0.250248187286763,"57482"
2.51794839345577,1.22666566332379,0.0401039141743267,0.113727872269198,4.92216891464234,5,0.254205932713231,"112399"
-2.91061603988842,1.41900237010361,0.0402503292620562,-5.69180957926847,-0.129422500508357,5,0.254709546989418,"710"
3.4649737996543,1.69461585418993,0.0408848649476717,0.143587757811455,6.78635984149715,5,0.257682878563911,"10382"
-4.26037699070547,2.09100519440943,0.0416021687392221,-8.35867186323413,-0.162082118176814,5,0.259842519862205,"440738"
-3.65502332696035,1.79540096496942,0.0417734615719656,-7.17394455610888,-0.136102097811815,5,0.260186761153235,"256435"
2.8271579771363,1.39551703126406,0.0427765004890016,0.0919948560464814,5.56232109822613,5,0.264279913168301,"12"
-2.09897357256204,1.03823107972336,0.0432091661271363,-4.13386909644996,-0.0640780486741082,5,0.265308936897644,"2170"
-2.54105422327917,1.259619717363,0.0436622808884143,-5.00986350352718,-0.0722449430311616,5,0.266838620983918,"11279"
-2.87839406378812,1.43140970235482,0.0443380653361578,-5.68390552752476,-0.0728826000514728,5,0.269235180145561,"23180"
3.04597522166839,1.51651292199923,0.0445860548849628,0.0736645124603004,6.01828593087648,5,0.269816672050427,"400916"
2.91289210697688,1.45298789980026,0.044988704433224,0.0650881533958692,5.76069606055788,5,0.271224419168099,"400043"
-3.26215759986506,1.62827349855133,0.0451294663930761,-6.45351501400671,-0.0708001857234151,5,0.271646991838137,"4237"
2.13473919159858,1.06761246963443,0.04554941641582,0.0422572016692304,4.22722118152793,5,0.272442553680225,"134265"
4.93895986150128,2.47737888203727,0.0461932547842305,0.0833864766481316,9.79453324635444,5,0.274783745364717,"1770"
-3.94686871705357,1.98203157845304,0.0464451862230012,-7.83157922704261,-0.062158207064527,5,0.275732642586273,"132671"
-2.42470935139139,1.22683022305081,0.0481092979807949,-4.82925240371621,-0.0201662990665579,5,0.2818360342966,"2847"
-2.1093743239656,1.06846088769895,0.0483570019150393,-4.20351918274524,-0.015229465185961,5,0.282767923221667,"51201"
-2.73477437992943,1.39231774602617,0.0495082463724268,-5.46366701717671,-0.00588174268215136,5,0.286503947291742,"254228"
2.84488229378952,1.4527667455577,0.0502005382199659,-0.00248820544103312,5.69225279302008,5,0.28857621105762,"6387"
2.17757411315437,1.1126716603511,0.0503394727974719,-0.00322226775216761,4.35837049406091,5,0.288854413692544,"1029"
-2.69835069266228,1.37919586137626,0.0504102085851179,-5.40152490858644,0.00482352326187785,5,0.289111618689045,"64789"
-3.16511507619584,1.61809386179324,0.0504561649668132,-6.33652076891593,0.00629061652424179,5,0.289111618689045,"1993"
-3.08846034682937,1.58009784227219,0.0506302187726548,-6.1853952097323,0.00847451607356797,5,0.289323357630102,"51363"
-2.13550344514201,1.09376413037154,0.0508865728922048,-4.27924174825199,0.00823485796797829,5,0.290169817039098,"863"
2.48346484853572,1.2721357669236,0.0509143331858773,-0.00987543807977742,4.97680513515123,5,0.290169817039098,"1306"
-2.50282838544317,1.28305024812877,0.0510943885204946,-5.01756066213073,0.0119038912443994,5,0.290676778059533,"55107"
-2.22910591428572,1.14312040554669,0.0511739166081181,-4.46958073915006,0.0113689105786139,5,0.290818068305202,"23414"
-3.39272146944719,1.7435652450022,0.0516724133533682,-6.81004655434727,0.0246036154528828,5,0.292487789732736,"22941"
-2.10861061075743,1.08715165792965,0.0524315367952582,-4.23938870603255,0.0221674845176842,5,0.294477515880708,"8708"
2.18221675874633,1.12525592884078,0.0524639606402315,-0.0232443351717788,4.38767785266443,5,0.294477515880708,"170691"
2.68395033989798,1.38540466914548,0.0527081642603991,-0.0313929156407875,5.39929359543676,5,0.295536251768677,"105376805"
3.68934332753771,1.90715172672403,0.0530543670681917,-0.0486053698947693,7.42729202497018,5,0.296640489600108,"3221"
3.54054369998764,1.830674777823,0.0531118733042133,-0.0475129319512968,7.12860033192657,5,0.296652872180956,"3225"
-2.67389569693522,1.39029070365654,0.0544469360508308,-5.3988154041429,0.0510240102724491,5,0.300585262458883,"10653"
-2.53443878245652,1.3227150829617,0.0553538680927176,-5.12691270686936,0.0580351419563265,5,0.303021586758761,"102724434"
2.99015856260957,1.56126736027952,0.0554654254686137,-0.0698692337762052,6.05018635899534,5,0.303253185915846,"4110"
-2.34809853694161,1.22793346805485,0.0558459353706371,-4.75480390974049,0.0586068358572618,5,0.304389275677094,"5358"
2.65799753593469,1.39246769651173,0.0562827815553355,-0.0711889988637542,5.38718407073313,5,0.305902191267704,"28232"
-2.53691180202823,1.33036496718819,0.0565297563858023,-5.14437922401088,0.0705556199544235,5,0.306239180519181,"80005"
-3.0116458127504,1.58031368815029,0.056685687860561,-6.10900372580062,0.0857121002998293,5,0.306385315778941,"85445"
4.25438303607839,2.2423363111663,0.0577884518914528,-0.140515375033949,8.64928144719073,5,0.309238975032692,"26353"
-3.74429576791261,1.97546448480954,0.0580394030123024,-7.61613501087727,0.127543475052059,5,0.309647008980685,"153478"
-2.47523430981622,1.30663273026344,0.058177086563705,-5.0361874021538,0.0857187825213526,5,0.310174092534834,"54437"
4.04162817400375,2.13995779945782,0.0589389382434759,-0.152612041369156,8.23586838937666,5,0.312330580386134,"3226"
-2.24862522711054,1.19434943461764,0.0597383622214568,-4.5895071039169,0.0922566496958157,5,0.313783056869396,"57216"
-3.12296853149175,1.65966893243443,0.059879256261675,-6.37585986532327,0.129922802339765,5,0.314208518383631,"23732"
2.22858305019585,1.18578303200926,0.0601873166635943,-0.0955089860210143,4.55267508641271,5,0.314996087735452,"255231"
3.37108012785031,1.7961476990874,0.0605401575953165,-0.14930467327549,6.89146492897611,5,0.315504502762458,"4774"
-3.39314017489823,1.80800232242834,0.0605545037675375,-6.93675961082255,0.150479261026102,5,0.315504502762458,"3671"
2.78608527415494,1.48517980859272,0.0606656400991083,-0.124813661252878,5.69698420956275,5,0.31559382782969,"348751"
-2.87039526541209,1.53444382121775,0.0613947002940962,-5.87784989129889,0.137059360474714,5,0.317255671879307,"9118"
-2.6485449546081,1.4174730249851,0.0616927434262887,-5.42674103263594,0.129651123419731,5,0.318074545292876,"4753"
-2.26600885431612,1.21387868043148,0.0619364125507983,-4.64516734956283,0.113149640930581,5,0.318530630866827,"53844"
2.78012296443164,1.49332208182521,0.0626448932730145,-0.146734533264139,5.70698046212742,5,0.32029209534972,"91851"
-2.7202750945968,1.46483382893057,0.0633035132341876,-5.59129664263663,0.150746453443024,5,0.321498079288844,"391712"
3.24481046230801,1.74815564155867,0.063434514486291,-0.181511634517491,6.67113255913351,5,0.321498079288844,"84649"
