"","GSE15209_G144.GBM_vs_Fetal.NSC","GSE15209_G174.AnaOlig_vs_Fetal.NSC"
"100131655",0.0143361196211218,0.00701732149400383
"100131691",0.0166113656429859,0.00814765815312956
"100131733",0.0270062105726441,0.0132247437052756
"100131755",0.0538741048407592,0.0263775055143539
"100131801",0.0664991655236377,0.0325777350431769
"100131814",0.0275666004844732,0.0135103468991727
"100131816",0.0126342369734334,0.00618932928973191
"100131825",0.0248618308913414,0.0121791503590145
"100131827",0.0361318164083474,0.0177227808183727
"100131897",1.18496642234778,0.580231878121379
"100131998",0.0860164255384368,0.0421794427101399
"100132057",0.014743393492898,0.0071678642860754
"100132074",0.131028316493495,0.0641728566879575
"100132077",0.0132386759247464,0.00648659260935269
"100132078",0.0115109925747583,0.00562104082363134
"100132111",0.0179630378886181,0.00860106659729449
"100132116",0.0140015995601264,0.00685528569089312
"100132234",0.0121111567608551,0.00593648108846173
"100132273",0.0171934822147846,0.00840203290019662
"100132288",0.246047926815306,0.12051479386911
"100132341",0.0135391752905099,0.00661644896680496
"100132352",0.0306391670502844,0.0150180419581595
"100132354",0.029621235589775,0.0145184958536533
"100132356",0.0307360627284153,0.0150387486369376
"100132406",0.141179433343689,0.0691460389239602
"100132464",0.0154003444046734,0.00747256649464839
"100132618",0.0107252232129382,0.00523177602838753
"100132677",0.0110776720128367,0.00542241479068488
"100132686",0.0231469015094316,0.0113286987571645
"100132707",0.0461353919255052,0.0225952874325807
"100132735",0.00927914017418563,0.00454097815910297
"100132815",0.0938425957632739,0.0459671237976955
"100132891",0.337807631875045,0.165466903422031
"100132911",0.0171221579314204,0.00846052865788537
"100132987",0.0108642613322429,0.00531446917593744
"100133190",0.0243160141552612,0.0118754109138725
"100133205",0.0265421179142684,0.0129838734268412
"100133308",0.0230596598321892,0.0112156670062014
"100133311",0.0134801146905043,0.00661411016495772
"100133319",0.0330403552219601,0.0161647651510909
"100133461",0.0268251278305332,0.0131486504949672
"100133612",0.0141776597332701,0.00694370683118445
"100133941",1.28679539651041,0.630277091112789
"100133985",0.0102523318913351,0.0050238589931607
"100133991",0.0091424490286632,0.00448399885655447
"100134229",0.023925346927183,0.0117349805462575
"100134259",0.116440056281347,0.057088705900226
"100134368",0.0192856214150395,0.00945255160826893
"100134713",0.0258372469946925,0.0126958936718905
"100137047",0.0351751367758942,0.017215598628082
"10014",0.0637924885918583,0.0312354055338744
"100141515",0.0192883922752194,0.00945136410326458
"100144596",0.0100347185207915,0.00491353438356025
"100144597",0.00971482788260164,0.00475705783259047
"100144602",0.027317431931303,0.0133870637251554
"100144603",0.0300223228714822,0.0146979802268242
"100144604",0.0156317399977648,0.0076606352321186
"100144748",0.0162453792102382,0.0079432281890047
"100147773",0.030240737666634,0.0148396694214876
"10015",0.0428447526413683,0.0209893760741397
"10016",0.0345764654978313,0.016930516676185
"100169752",0.0111330581618933,0.00543877739906148
"100169890",0.899547680425941,0.440660949491048
"100169989",0.0324337324287414,0.0158857743571642
"10017",0.02006681278589,0.00983251272212755
"100170229",0.00902039503445854,0.00444444444444444
"100170765",0.0133347088646189,0.00653552349862481
"100170841",0.0659324147367528,0.0322827285765865
"10018",0.05248805910488,0.0257029497803853
"100188893",0.0188325321511157,0.00922871279907969
"100188953",0.019136511036107,0.00938587660971299
"100189589",0.0401126873372799,0.0196192929198396
"10019",0.281364700520831,0.137811337020877
"100190938",0.0692896685930162,0.0340277123197285
"100190939",0.0529689408872329,0.025977755985012
"100192378",0.343633112141947,0.168384001979868
"100192379",0.017875533588739,0.00876453925685083
"100192386",0.0949722224505076,0.0465526540059729
"1002",0.121461860405225,0.0595047370622878
"10020",0.0706418899866762,0.0345901167839042
"10021",0.015292227708614,0.00748717465274278
"100216545",0.0413776607148664,0.020308000651981
"100216546",0.0373853440371333,0.0182965296557278
"10022",0.0160803983703033,0.00786348946463919
"10023",0.0853267229404081,0.0417963112938457
"100233209",0.0144284866399236,0.00708337075424096
"10024",0.0634712955555779,0.0311070837430436
"100240728",0.0116285612387852,0.0056957323424073
"100240734",0.0202111671116593,0.00941189574515482
"100240735",0.0499128304886404,0.0244415929188316
"10025",0.0289692468734129,0.0141890843321705
"10026",0.0852797307726725,0.0417605955263763
"100270679",0.00678597823165816,0.00332399242714686
"100270804",0.0230125954378358,0.0112791874384668
"100271722",0.0253085618997559,0.0123913455848093
"100272217",0.0149493928736619,0.00732130780543804
"100272228",0.0354788148808198,0.0173865868245279
"100286844",0.0188149433492953,0.00923265825667254
"100286925",0.0274120130043935,0.0133582485290775
"100286938",0.00980315837477095,0.00480053647956007
"100287015",0.0429903789119646,0.0210511926868861
"100287098",0.0162309557496299,0.00794039800019606
"100287177",0.00873213161121953,0.00427121512660401
"100287216",0.0582517227693609,0.0284499320031429
"100287227",0.0249496384297521,0.0123011901151412
"100287366",0.016311905527742,0.00798475024596377
"100287387",0.732853362640227,0.358923017069917
"100287467",0.0187864455304024,0.00920518937001823
"100287482",0.25307702889489,0.123960972402542
"100287497",0.0753332045172004,0.0369076335531204
"100287569",0.0350390713858656,0.0171534517585234
"100287616",1.23072065780326,0.60280116694103
"100287765",0.0442399835952448,0.0216781322741566
"100287808",0.0186491097444436,0.00910417073935834
"100287814",0.0115178777606704,0.00565276630911444
"100287902",0.0110286759189542,0.00540931710812633
"100287932",0.0348118845950825,0.0170469319662946
"100288079",0.0114630207932982,0.00560910090198668
"100288122",0.023021152912956,0.0113084251179822
"100288123",0.0268465925927472,0.0131542182263033
"100288152",0.361332655516551,0.176975357082456
"100288175",0.022093277919522,0.0108188508975768
"100288181",0.0162863593900283,0.00800110680609827
"100288198",0.0195432578765475,0.00959583684823505
"100288413",0.0156654933794857,0.00767355420964716
"100288432",0.0159844485339941,0.00784885499576245
"100288730",0.0851812225327724,0.0417480518274864
"100288797",0.0176025519802036,0.00861277552856628
"100288805",0.0389253750991267,0.0190430557045401
"100288911",0.147154825376471,0.0720784075891964
"100289019",0.0160130400850023,0.00784511842934699
"100289061",0.0336759244229683,0.0165112484104205
"100289092",0.0551932087586559,0.0269985917355059
"100289098",0.0317717591669959,0.0155621077976162
"100289137",0.157955292570677,0.0778799351000541
"100289187",0.0804628428333651,0.0394199166765342
"100289230",0.0349250862431484,0.0171173611111111
"100289274",0.0729750616800179,0.0357177663946598
"100289341",0.0162660910502514,0.00797549410550304
"100289361",0.0239590937652805,0.0117386037988471
"100289373",0.0209405358558586,0.0102579577268004
"100289410",0.0647848102166175,0.0317545150535574
"100289495",0.00717257889713178,0.00350940679431123
"100289509",0.0203373357975035,0.00994843154274339
"100289635",0.0363985072096978,0.017838180328347
"100289678",0.0134559547479234,0.00660148136678986
"100292680",0.0172484988775341,0.00831477905784315
"100293516",0.0419139340988911,0.020531068206203
"100294362",0.0312643536191384,0.0153011135667094
"100294720",0.00958482077363196,0.00469103410244739
"1003",1.28320846474008,0.628573534971688
"100302522",0.0204796328771068,0.0100623051452537
"100302650",0.0453083268528111,0.0221875171229393
"100302691",0.0129341507726479,0.00635990278558067
"100302740",0.0170719747493427,0.0083686138028487
"100303728",0.0305427272237832,0.0149651543416065
"100306951",0.0907220935153187,0.0444383999192053
"100309464",0.0383870257910494,0.0187973129926042
"100310756",0.0734169049801325,0.0359516769258593
"100316868",0.0152964487039197,0.00747527422968285
"100316904",0.0109534823574528,0.00534371072938452
"100329135",0.0167264885375322,0.00818936693742883
"100359394",0.00806517512658971,0.00392390534474061
"10036",0.101925005902707,0.0499095908395562
"100379174",0.0168932100844993,0.00828585600675481
"100379661",0.0258915680081711,0.0132598714416896
"10038",0.064591810484583,0.0316431892684013
"100381270",0.125481667205649,0.0614564892096736
"10039",0.0949901857771393,0.0465251068292652
"1004",0.374974605294848,0.183716887972447
"10040",0.0722661882517084,0.0353830868322542
"100419583",0.11280076623891,0.0552523672588444
"10042",0.0518768550194625,0.0250145340871665
"100421436",0.0250220341155868,0.0122537295587031
"100421577",0.0110898942390415,0.00544316049382716
"100422212",0.0162263300280258,0.00796521754589914
"100422737",0.0174377853779838,0.00851513645886276
"100423062",0.131231968461057,0.0642297197333098
"10043",0.0189261563753542,0.00928665761785433
"10044",0.0768227173449682,0.0376319799791461
"10045",0.0158594042839275,0.00776090343572097
"10046",0.251479342825241,0.123141640107357
"10047",0.018578890681375,0.00910015581717451
"10048",0.0906830761257868,0.0445127822798436
"10049",0.1123052304724,0.0549260038694044
"100498859",0.00637229773600817,0.0031202896751655
"100499171",0.0141443262253333,0.00693294860790853
"100499177",0.147684699455085,0.0723331006546094
"100499466",0.0372341718730435,0.0182354376343982
"100499467",0.49025314943068,0.240349686427066
"1005",0.0204349964500147,0.00998236804958082
"10050",0.0156243951307738,0.00765914993492758
"100500850",0.227930175163086,0.111621379607029
"100500854",0.0598000519125253,0.0292795071388085
"100505474",0.0142760248676903,0.00698193125594845
"100505478",0.0349236588421756,0.0171098115293371
"100505483",0.156217414892348,0.0766234480015011
"100505495",0.0076178172968994,0.00373293190611621
"100505515",0.0122204266377488,0.00598758716490809
"100505518",0.0292315394146478,0.0143126281879946
"100505534",0.0134686114039101,0.00659978186322148
"100505536",0.0184049263762045,0.00902251975267402
"100505538",0.101367535941137,0.049650074728696
"100505540",0.0175068972960271,0.00858184590146727
"100505545",0.0171835767088892,0.00850057844172828
"100505547",0.017947833901722,0.0087857897765639
"100505555",0.0226325601731894,0.0110862653887121
"100505570",0.013762793033474,0.00691760603691136
"100505573",0.0792678119557132,0.0388102862421355
"100505576",0.0951545278455414,0.046232338175168
"100505583",0.0171081955602256,0.00838654595852591
"100505592",0.0705858923568742,0.0345755700606273
"100505601",0.0169035516580834,0.00828146787293238
"100505609",0.0348851478081299,0.0170866297843117
"100505616",0.0307444168739825,0.0150457932354973
