"","GSE15209_G144.GBM_vs_Fetal.NSC","GSE15209_G174.AnaOlig_vs_Fetal.NSC"
"219541",0.19365,-1.96475
"219557",-2.0045,-2.3751
"219578",-0.1775,2.1541
"2196",-1.0352,0.0819
"219621",3.1532,1.7108
"219623",-0.1891,-0.3904
"219654",-0.5075,-0.73425
"219670",-3.5869,-4.3695
"219681",-3.7271,-3.4165
"219699",-0.961766666666667,-2.08276666666667
"2197",0.5785,-2.3283
"219731",-0.89965,-0.23055
"219736",-2.07405,-4.1513
"219738",0.1965,0.3304
"219743",-0.6689,1.0858
"219749",-2.5298,-0.8141
"219770",-1.3496,0.25
"219771",-3.163875,-2.08855
"219790",-1.37095,-3.02305
"219793",-1.2423,-0.8455
"219833",3.3752,0.4323
"219844",-1.3388,-4.1558
"219854",0.104666666666667,-1.3405
"219855",-0.4697,1.1907
"219899",0.7636,0.9804
"2199",-0.2025,-1.4889
"219902",-1.39656666666667,-0.776833333333333
"219927",-1.0259,-2.2431
"219931",1.480925,1.3817
"219938",-0.0811,0.876
"219970",-1.8526,-2.2473
"219972",0.09425,-0.61885
"219988",0.5028,0.6805
"219990",0.0857,0.3593
"219995",-2.5738,-1.1366
"22",1.7969,-0.0207
"220",1.6491,1.4023
"2200",0.836266666666667,3.29456666666667
"220001",-1.0529,1.1278
"220002",3.0243,6.4175
"220004",1.564,0.5474
"220042",0.771,-0.2845
"220047",0.865,0.9641
"220064",0.2044,0.75825
"220070",-1.2478,-0.2986
"220074",-1.3354,-2.185
"220082",-1.91495,-1.56795
"2201",-0.6398,-4.4001
"220108",-0.86884,-1.50414
"220134",1.0789,-0.0452
"220136",2.5991,0.6952
"220164",-3.1651,-3.68456666666667
"2202",2.4013,1.88845
"220202",-1.05535,0.23785
"220213",-1.5488,-0.4178
"220296",-0.7225,-1.0579
"2203",-0.8444,-0.5846
"220323",-1.0634,0.1534
"220359",-2.8959,-2.5328
"220382",-3.4362,-2.76485
"220388",-1.1078,-1.0805
"220416",1.8485,0.5507
"220441",0.74415,0.7806
"2205",-0.6937,-0.2802
"2206",0.0215,0.00255
"2207",-0.0428,0.236
"2208",-2.4648,-0.4014
"220929",-2.17595,-0.27965
"220930",-1.3659,-1.6446
"220963",0.094,-4.2112
"220965",-1.0339,-1.3319
"220972",-2.8492,-3.8869
"220979",-2.7739,-3.7406
"220980",0.8261,2.1022
"220988",0.07385,-1.2573
"220992",-0.4131,2.7308
"221",1.6684,0.9942
"221002",1.1079,0.227
"221035",-0.81975,-0.518
"221037",-2.05295,-2.00915
"221044",-1.0957,-0.8491
"221061",-5.0271,-2.2544
"221074",-2.2558,-3.709
"221078",-1.5413,-0.4387
"221079",-2.8398,-2.47065
"221091",1.9339,1.7989
"221092",-1.3099,0.0598
"221120",0.7791,1.6444
"221122",-0.02345,-0.79655
"221143",1.3594,1.1882
"221150",-1.1445,-3.1557
"221154",-3.2779,-2.3783
"221178",-0.846033333333333,-0.7847
"221184",-2.029,-2.1743
"221188",-0.46645,-1.1309
"221191",0.3653,-1.7331
"221223",-0.6804,-0.6736
"221241",-1.0355,-1.5621
"221264",-1.40006666666667,-0.0493
"221294",2.87935,0.2475
"2213",0.0468,1.9923
"221301",0.4234,0.477
"221302",-0.1807,-1.3408
"221303",-1.1626,-0.7996
"221322",-0.5165,-0.6771
"221336",0.4093,-1.1379
"221391",-0.22815,-0.21355
"221393",-0.9294,0.9608
"221395",1.0402,1.31095
"221400",-0.8764,0.5773
"221409",-0.0089,0.6137
"221416",-0.69385,-1.19805
"221421",-1.5545,-0.854
"221424",-0.2606,-0.501
"221442",1.21475,-0.18645
"221443",-0.80455,-1.7948
"221458",-0.49644,0.62496
"221468",0.7361,0.6386
"221472",-1.2233,-0.503366666666667
"221476",0.3867,-0.0402
"221477",2.300275,0.1788
"221481",-0.0586,-0.3018
"221491",0.7711,1.8453
"221496",-0.7782,-1.5246
"221504",-0.2274,-0.6826
"221527",-0.1814,-0.7399
"221545",-1.07405,0.35015
"221584",-1.1605,-0.2987
"221656",0.34715,0.39195
"221662",-0.7963,-1.1908
"221687",0.1037,2.0815
"221692",0.1109,0.1435
"2217",0.4943,2.4727
"221710",0.188433333333333,0.833266666666667
"221711",-1.6871,-1.4273
"221718",-0.45855,0.93835
"221749",-2.2899,1.6904
"221756",0.2086,1.2986
"221785",0.714633333333333,1.19553333333333
"221786",1.8031,2.1757
"2218",1.9066,0.5072
"221806",11.82945,0.5978
"221823",-0.1525,1.6706
"221830",2.90955,5.85725
"221833",-2.94185,-4.76255
"221883",-1.11735,0.6153
"221895",6.3261,8.75955
"2219",-1.58595,0.02455
"221908",3.8769,2.5619
"221914",-2.5077,-2.0454
"221927",4.2245,4.0011
"221935",-0.10885,-2.49525
"221937",1.20415,2.75895
"221938",-0.4796,-0.7658
"221946",-1.2624,-0.6414
"221955",-1.38823333333333,3.486
"221981",3.2139,2.830675
"222",-1.9013,-0.4025
"2220",0.2968,1.7556
"222008",0.09265,1.2371
"222029",-0.3683,0.4173
"222068",0.693466666666667,2.38346666666667
"222161",1.7179,1.589
"222166",-1.19595,-1.12025
"222171",7.1837,1.6183
"222183",-1.29745,-0.8379
"222194",1.166575,1.134775
"2222",1.8749,0.63515
"222223",-2.9454,-3.4494
"222229",0.6015,1.7125
"222235",1.6776,-0.3612
"222236",3.274525,3.308275
"222255",-0.0546,0.8705
"222256",-1.72695,-2.2401
"222389",-1.84915,-0.7474
"222484",-0.9307,0.585
"222487",-1.44195,-0.4493
"222537",4.0391,3.6627
"222545",-1.8012,-0.8362
"222546",0.0487,0.0346
"222553",-2.8137,-3.2186
"222584",-0.4074,-0.11755
"222611",-1.9293,-2.2899
"222642",-0.4896,-0.1245
"222643",0.0749,1.9356
"222658",-0.379733333333333,-2.0928
"222659",0.1077,1.0125
"222662",-0.1377,-0.8293
"222663",-1.7461,0.27905
"222696",-1.2316,0.0825
"222698",-0.7227,-0.448
"222826",-0.2955,1.7558
"222865",1.6265,1.6013
"222894",-1.0819,-1.0544
"222950",-0.6234,-0.8511
"222962",-0.5699,-0.54155
"223",-2.9635,-4.1875
"2230",-0.996633333333333,-1.66296666666667
"223075",-2.2205,-1.7312
"223082",1.6678,3.0282
"223117",-2.2908,0.2191
"2232",-0.3311,-1.3163
"2235",2.16473333333333,0.0865666666666667
"2237",-0.40555,-2.03955
"2239",-1.5231,-4.11855
"224",4.30703333333333,3.80866666666667
"2241",-2.00613333333333,-2.85246666666667
"2242",-1.6228,0.3507
"2243",1.582,1.436
"2244",-0.73515,-0.0895
"2245",-1.5461,-1.5636
"2246",-0.1831,-1.14923333333333
"2247",1.17505,2.2566
"2248",-2.6928,-3.1407
"2249",-0.627,-0.665
"225",-2.3595,-1.2028
"2250",0.8432,1.45703333333333
"2251",-0.7484,0.6883
"2253",-0.8474,-0.5408
"2254",-2.4759,-2.14965
"2255",-1.7759,-1.0623
"2256",-0.1423,2.01355
"225689",-0.5316,0.1308
"2257",2.05353333333333,1.98716666666667
"2258",1.4478,0.1551
"2259",-0.14012,1.91408
"2260",-0.5275,-2.87826666666667
"2261",-2.20785,-2.27965
"2262",-0.7306,-0.0389
"2263",-1.10308333333333,-2.20111666666667
"2264",-0.0538749999999999,0.940525
"2266",0.5539,0.4612
"2267",0.5112,0.7387
"2268",-1.0726,0.6232
"2271",2.585,0.25985
"2272",0.0267,2.3327
"2273",-0.0423,-0.444
"2274",1.5003,-0.8108
"2275",0.0826,0.7762
"22794",-1.6728,-2.3663
"22795",0.9735,7.2481
"22796",-0.3184,-0.3604
"22797",0.6041,-0.0082
"22798",0.00543333333333334,-0.584066666666667
"2280",-0.6755,3.6739
"22800",0.4822,1.49626666666667
"22801",-1.0795,0.363266666666667
"22802",-0.1014,-0.1345
"22803",-1.295,-0.1187
"22806",-1.1785,-0.1388
"22807",-0.893366666666667,-0.802233333333333
"22808",-2.3636,-0.85615
"22809",1.0989,1.8045
"2281",-0.9534,-2.2656
"22818",-0.3849,1.1455
"22820",1.0556,3.1693
"22821",-1.1624,-1.1222
"22822",1.69905,2.01256666666667
"22823",-0.5884,-2.16912
"22824",1.8766,0.20005
"22826",-0.1026,-0.941166666666667
"22827",-1.0419,-3.249
"22828",-0.7523,-3.3704
"22829",-0.1478,-0.1679
"22832",-0.24325,-2.40025
"22834",1.15856666666667,0.654233333333333
"22835",-5.194,-2.9976
"22836",-0.70366,0.82354
"22837",1.4657,-0.03448
"22838",-1.4488,0.217
"22839",-2.5821,-1.16316666666667
"22841",0.1231,-0.35695
"22843",-2.21895,-2.76245
"22844",-1.7096,0.9344
"22845",0.2413,-0.8624
"22846",-5.0291,-1.8882
"22847",-2.13275,0.15405
"22848",0.983833333333333,0.5883
"22849",-0.368533333333333,0.756133333333333
"22850",-1.57465,-1.695
"22852",-1.7049,-0.65755
"22853",-1.65945,0.1926
"22854",0.66115,-0.19245
"22856",-0.9371,-0.288
"22858",-0.38695,-1.18425
"22859",-0.411066666666667,-0.526633333333333
"22861",-1.10433333333333,0.5221
"22862",0.378666666666667,0.7181
"22863",-0.4005,-0.8871
"22864",0.9285,-0.0815
"22865",-0.2533,2.2337
"22866",-0.390033333333333,0.0410333333333333
"22868",1.87463333333333,-0.409566666666667
"22869",-1.53655,-1.5587
"2287",-4.734,-5.5555
"22870",-1.7962,3.1247
"22871",0.76835,-0.5137
"22872",1.04855,0.60645
"22873",0.85025,1.06185
"22874",1.71445,1.1635
"22875",1.3373,0.9556
"22876",-1.2311,-1.55396666666667
"22877",-2.572525,0.2982
"22878",2.5037,2.9196
"22879",-0.1312,-0.36595
"2288",2.2801,2.501225
"22880",-1.81906666666667,-1.82463333333333
"22881",-0.075,-2.9298
"22882",-4.235,-4.3414
"22883",-1.218,-2.6909
"22884",-1.728,-1.969
"22885",1.3617,2.1439
"22887",0.9166,0.81035
"22888",-1.10335,0.6509
"22889",3.0115,1.6843
"2289",-0.4424,0.577366666666667
"22890",-1.54525,0.0391
"22891",1.0151,1.2727
"22893",-4.7431,-1.6067
"22894",0.90292,-1.36232
"22895",-0.982,1e-04
"22897",-0.0895000000000001,-0.227333333333333
"22898",1.5578,0.5149
"22899",-1.6062,-0.674
"229",0.14315,0.384025
"2290",0.6905,0.31255
"22900",-1.939875,-1.361025
"22901",-0.1146,1.01145
"22902",-2.14523333333333,-2.29775
"22903",0.1296,0.9992
"22904",0.34575,0.8793
"22905",-1.101,1.30135
"22906",-4.49786,-2.52838
"22907",-0.476275,-0.657675
"22908",1.4522,3.3935
"22909",-1.79415,0.88485
"22911",-1.6913,-1.4892
"22913",-2.1324,-3.2562
"22915",-2.3149,-3.9112
"22916",0.2113,-0.9946
"22917",-0.9178,0.7989
"22918",-0.8014,-0.2975
"22919",-2.43905,-0.94965
"22920",-0.7357,-4.8759
"22921",-0.0141333333333334,-1.6089
"22924",0.559133333333333,1.2596
"22925",4.466025,1.36505
"22926",-0.84225,-1.11645
"22927",1.11353333333333,1.8886
"22928",0.5333,1.8379
"22929",-2.7463,-3.01763333333333
"22930",0.869766666666667,0.2936
"22931",-3.10386,-2.0383
"22933",-1.6562,1.3972
"22934",2.0786,0.0437
"22936",0.8535,1.99716666666667
"22937",1.0916,0.6081
"22938",-1.17605,0.0359
"2294",3.6496,3.905
"22941",-1.27885,-1.03545
"22943",2.8608,0.2921
"22944",-0.36635,-2.1288
"22948",0.13895,1.30495
"22949",2.46333333333333,1.96953333333333
"2295",1.4316,3.7241
"22950",2.33115,1.58575
"22953",-1.575525,-1.3002
"22954",1.4952,0.7976
"22955",2.0006,-0.6264
"2296",3.5618,3.02735
"2297",1.9322,4.1195
"22973",-0.2994,0.0111
"22974",0.8359,-0.4329
"22976",0.8372,1.5065
"22978",-3.1334,-5.73
"22979",-4.5446,-3.9175
"22980",-2.0833,-5.1286
"22981",-1.8136,-3.9275
"22982",-3.20223333333333,-1.05173333333333
"22983",-1.2717,0.2759
"22984",-1.898,-0.43705
"22985",-3.9235,-3.17
"22986",-0.3389,-0.0045
"22987",-0.1895,1.893725
"22989",1.1838,0.2757
"2299",-1.554,0.2215
"22990",-1.54778333333333,-1.06811666666667
"22992",1.17913333333333,-0.7179
"22993",-0.2926,1.0554
"22994",0.5617,-1.2778
"22995",0.730666666666667,1.88726666666667
"22996",0.60905,0.90735
"22997",-2.01715,0.2097
"22998",0.606575,-1.0219
"22999",-0.0394,0.43095
"23",-0.0525,1.3028
"230",1.1718,4.1534
"2300",-0.0943,-0.1316
"23001",-1.1459,-2.69796666666667
"23002",-1.5955,-1.6599
"23005",-0.6844,0.239
"23007",-1.43046666666667,-5.5782
"23008",1.750525,1.280325
"2301",-1.7307,-1.166
"23011",-1.604,-0.516975
"23012",-0.85205,-0.56805
"23013",-1.67425,-3.923925
"23014",-2.57833333333333,-1.31816666666667
"23016",1.0504,1.219
"23017",0.65405,0.3459
"23019",0.9011,-0.7281
"2302",-4.6615,-3.3689
"23020",3.70345,-0.93475
"23022",0.8251,-4.75063333333333
"23023",-1.2699,-3.150225
"23024",-1.8847,-1.8195
"23025",-0.83985,0.9016
"23026",-0.7446,0.9084
"23028",-1.9655,-2.4265
"23029",1.94153333333333,1.52966666666667
"2303",-0.5693,0.3819
"23030",-3.130825,-1.08055
"23031",-0.6206,-0.584
"23032",0.1012,-1.5457
"23033",0.396166666666667,-1.25913333333333
"23034",-1.47025,3.2531
"23035",-0.2011,-1.2308
"23036",-0.014,-3.7952
"23037",1.86525,0.33195
"23038",-2.05883333333333,-1.54193333333333
"23039",0.75705,0.0118
"2304",0.9876,0.7219
"23040",0.1981,1.4255
"23041",1.12363333333333,0.440766666666667
"23042",0.1585,1.4748
"23043",-1.9484,-3.94315
"23046",-1.4124,0.1268
"23047",-2.6294,-2.4475
"23048",-0.3087,-0.676433333333333
"23049",2.4276,-0.62145
"2305",0.898,-0.6803
"23051",0.61845,3.1276
"23052",1.6989,0.91265
"23053",-0.953333333333333,-1.57403333333333
"23054",-0.8862,-0.6491
"23057",-0.565133333333333,1.84633333333333
"23059",0.17195,-1.15145
"2306",-2.0706,0.769
"23060",-3.65013333333333,-2.46483333333333
"23061",-0.933225,-1.32615
"23062",-0.758033333333333,0.300266666666667
"23063",-2.31696666666667,-2.979
"23064",0.397033333333333,-1.57583333333333
"23065",1.72294,1.8188
"23066",1.3831,0.3738
"23067",0.0256,-1.68
"2307",-0.7766,2.0831
"23070",2.2742,-0.7881
"23071",0.7444,0.788033333333333
"23072",-0.1272,0.4341
"23074",0.3521,0.721066666666667
"23075",3.31505,0.94485
"23076",-0.8475,0.37525
"23077",1.8122,-0.774433333333333
"23078",-0.31865,1.4013
"2308",-1.3986,-0.70585
"23080",2.17043333333333,2.68336666666667
"23081",-0.2077,2.7881
"23082",-1.2897,1.0333
"23085",-0.13736,-1.57094
"23086",1.21345,-0.20485
"23087",0.8258,3.604
"23089",-0.0103,-1.1246
"2309",-0.05545,-0.30675
"23090",-1.9948,-5.1587
"23091",-1.84766666666667,-0.524633333333333
"23092",3.42056666666667,2.13363333333333
"23093",-0.9679,-1.0211
"23094",-1.72336666666667,1.15846666666667
"23095",-1.66173333333333,-2.76146666666667
"23096",0.395,-0.7543
"23097",-0.9758,-2.02113333333333
"23098",-1.71516666666667,-2.4031
"23099",1.0087,0.448475
"231",5.9121,11.26
"23101",1.4734,1.9885
"23102",0.804,2.6695
"23105",-1.3648,0.125633333333333
"23107",-0.2184,-0.5271
"23108",-0.4875,4.2167
"23109",-0.907,0.5208
"23111",-1.12035,-0.25045
"23112",-1.15233333333333,-3.40546666666667
"23113",-0.53405,-1.1164
"23114",1.95746666666667,2.9338
"23116",-0.6184,-0.1446
"23118",1.20945,0.17655
"23119",-0.820525,-2.079125
"2312",1.3748,1.5081
"23120",0.73495,-0.0903
"23122",-1.5919,-1.07955
"23125",0.3581,2.0591
"23126",-1.8042,-3.1272
"23127",-1.6886,-2.47745
"23129",4.5661,2.9085
"2313",0.616333333333333,-0.461266666666667
"23130",-0.7187,-1.2288
"23131",0.10685,0.1915
"23132",-1.50343333333333,-1.5724
"23133",-0.20345,0.50275
"23135",-2.38252,-1.49726
"23136",-0.396966666666667,-3.2994
"23137",3.61393333333333,-0.0818666666666667
"23138",-0.1106,0.302
"23139",0.093225,0.938825
"2314",1.24063333333333,0.3456
"23140",-0.6174,0.0524333333333333
"23141",0.028,1.43185
"23142",0.8594,0.7758
"23143",-1.7709,1.11266666666667
"23144",1.0662,-0.9315
"23145",-0.8149,0.5969
"23148",-0.0998,1.2043
"23149",-3.1041,-1.2651
"2315",-0.74025,-0.7967
"23150",-1.6936,-1.9431
"23151",0.69155,0.9879
"23152",-3.0728,0.2044
"23154",-0.18755,0.13885
"23155",1.584,0.5233
"23157",0.384333333333333,0.966166666666667
"23158",-0.49135,0.17115
"2316",0.821533333333333,-0.881766666666667
"23160",0.6111,0.2477
"23161",3.3165,4.86584
"23162",-3.72373333333333,-2.18603333333333
"23163",0.32905,0.1186
"23164",-1.28,-1.710325
"23165",2.2209,2.3736
"23166",-1.249625,-0.2266
"23167",6.42335,2.45115
"23168",-4.05566666666667,-1.7373
"23169",1.04226666666667,-1.64343333333333
"2317",1.30535,-0.7952
"23170",-0.1678,0.28445
"23171",0.7518,-2.2226
"23172",-2.4626,-1.1543
"23173",0.2793,-0.1126
"23174",-1.2009,-2.19465
"23175",2.7011,3.1097
"23176",-0.366266666666667,1.04763333333333
"23177",-2.089425,-3.821025
"23178",-0.546633333333333,-1.7371
"23179",-0.0892,-1.7716
"2318",2.4767,0.015
"23180",0.748,-2.5978
"23181",-1.39674285714286,0.142585714285714
"23184",-1.64198,-0.47658
"23185",-1.91926,-1.60854
"23186",-1.84505,-0.5691
"23187",-1.32675,0.0324500000000001
"23189",-2.16953333333333,-0.0428333333333334
"2319",-2.6809,-2.3246
"23190",0.7573,-1.02
"23191",-1.7018,-1.842
"23192",-0.6921,-0.7506
"23193",1.0964,4.2453
"23194",-2.1101,-3.756
"23195",1.5297,0.30845
"23196",1.77472857142857,0.702571428571429
"23197",2.5431,0.82545
"23198",0.0410333333333333,-0.764333333333333
"23199",-1.05745,-3.1283
"23200",2.1442,2.13803333333333
"23201",-0.96245,-3.5418
"23203",1.1376,-0.2298
"23204",-0.1283,-1.1595
"23205",-2.10455,-3.68695
"23207",0.626,1.0345
"23208",-1.74565,-2.3717
"23209",0.3452,-1.7281
"2321",0.12645,1.806425
"23210",-0.153625,0.2455
"23211",-3.6222,-3.0721
"23212",0.321,0.9531
"23213",0.562966666666667,2.4353
"23214",0.61615,1.0186
"23215",1.50586,0.0097
"23216",-0.203133333333333,-0.1541
"23217",-0.1232,-1.84815
"23218",0.0535,0.7024
"23219",1.5879,-1.115875
"2322",-0.3271,0.9612
"23220",-3.1698,-7.2837
"23221",-1.72865,-0.40885
"23223",-1.478,-0.15425
"23224",-0.739725,-1.611175
"23225",1.67645,-1.897025
"23228",2.4666,-1.89755
"23229",-3.22,-1.0572
"2323",-0.217,1.72385
"23230",2.72482,2.05104
"23231",1.47445,0.2937
"23232",-3.30235,-2.83365
"23233",0.5072,-3.4707
"23234",-1.54145,-2.90175
"23235",1.4648,1.12575
"23236",0.5772,1.22526666666667
"23237",-1.3344,0.0572
"23239",-3.1567,-3.3613
"2324",-1.91863333333333,-0.202166666666667
"23240",-1.2253,-1.0656
"23241",-2.8299,-2.513575
"23242",-0.29605,-0.152
"23243",2.87373333333333,4.11123333333333
"23244",0.3516,0.75225
"23245",1.0756,1.49453333333333
"23246",0.1813,0.7967
"23247",0.4958,-1.338
"23248",-1.12936666666667,-2.43676666666667
"23250",-1.455925,-0.240825
"23251",-0.4859,1.0124
"23252",0.0663,-0.9361
"23253",0.566866666666667,-1.69043333333333
"23254",-1.010175,-0.52665
"23255",-2.085,-6.7093
"23256",-0.4054,-0.6001
"23258",-1.3685,-1.3445
"23259",4.4249,4.3819
"2326",1.8771,0.7949
"23261",-0.24308,-1.24798
"23262",-0.2683,2.1141
"23263",-2.79664,-0.29384
"23264",-1.5282,-1.43995
"23265",-0.365675,-0.762
"23266",-1.28265,0.4348
"23268",-1.68175,-1.5183
"23269",-4.23665,-2.5146
"2327",0.16905,0.912
"23270",-2.9417,-5.2007
"23271",-1.3771,1.51313333333333
"23272",6.5903,7.44985
"23274",-2.176,-1.695
"23275",0.377966666666667,1.59836666666667
"23276",1.4571,1.83475
"23277",1.6936,2.1775
"23279",1.96683333333333,-0.656633333333333
"2328",0.3644,0.43455
"23281",-0.942833333333333,-0.0257
"23283",-2.38515,-2.11515
"23284",-0.146375,1.4692
"23286",-0.9386,-0.22315
"23287",0.6524,-1.6873
"23288",1.34605,1.82475
"2329",2.4128,3.8935
"23291",-2.96665,-2.4838
"23293",-2.4284,-3.3063
"23294",-2.1083,-2.851
"23295",-4.0291,-3.625
"23299",-0.02505,-0.142325
"2330",1.0621,2.5707
"23300",-4.2361,-3.8502
"23301",4.74775,4.9552
"23302",-3.6245,-1.761
"23303",0.4517,0.9833
"23304",-0.362366666666667,-0.0513666666666667
"23305",0.00653333333333334,2.6996
"23306",1.01345,-1.8355
"23307",1.69286,0.83182
"23308",0.1795,0.0696
"23309",0.317,2.1255
"2331",-0.104,2.4927
"23310",1.136,0.3407
"23312",-1.5072,3.0492
"23313",1.27413333333333,1.59553333333333
"23314",1.3394,2.1687
"23315",-0.6465,-0.1125
"23316",-1.1215,0.0342
"23317",2.03725,2.2873
"23318",0.6006,-0.0263
"2332",-0.1589,-1.56525
"23321",-0.8454,-0.81992
"23322",0.7835,1.2017
"23324",-1.5677,1.2389
"23325",-0.175333333333333,0.9813
"23326",-1.794,-0.364
"23327",-0.5815,-0.941275
"23328",0.914766666666667,1.60956666666667
"23329",-1.0803,0.201266666666667
"23331",-1.96843333333333,-2.66473333333333
"23332",-1.3511,-1.6357
"23333",0.4316,3.5575
"23334",1.78216666666667,0.0743
"23335",-0.0283,0.9107
"23336",-0.6867,-4.2653
"23338",3.2866,2.29225
"23339",-4.3325,-1.5506
"2334",-3.47636666666667,-3.70316666666667
"23341",2.7302,0.5618
"23344",-0.2826,-0.178
"23345",1.9298,1.4398
"23347",0.33408,-1.58724
"23348",2.00045,0.456975
"23349",-0.41555,0.46725
"2335",3.0075,2.77818333333333
"23350",1.97066666666667,0.512533333333333
"23351",-2.37215,-1.72325
"23352",1.3968,-0.1931
"23353",2.1855,4.65255
"23354",-0.957633333333333,0.189566666666667
"23355",1.08675,1.71205
"23357",-0.0979,3.32965
"23358",-0.501,-0.54915
"23359",-1.8298,-1.7003
"23360",0.00695,-1.98
"23361",-4.2762,-2.9397
"23362",2.98063333333333,-0.708533333333333
"23363",0.305766666666667,-1.51985
"23365",0.2132,-0.940425
"23366",4.5534,6.6618
"23367",-0.65525,-0.776175
"23368",0.6421,0.3005
"23369",-0.36935,-1.13785
"23370",-1.4781,-1.1575
"23371",2.1158,4.694
"23373",-1.97185,-1.60395
"23376",0.990366666666667,1.71586666666667
"23378",0.6653,1.35845
"23379",-0.8025,-5.2223
"23380",-1.7864,-1.8597
"23381",0.17465,-1.0938
"23382",-0.1775,0.9163
"23383",-1.62145,-0.13105
"23384",-0.917,-1.9643
"23385",-0.0619,2.9702
"23386",0.3231,2.72296666666667
"23387",0.6477,-1.1044
"23389",-0.487475,0.703225
"2339",1.9605,1.65155
"23390",-1.36045,-2.8994
"23392",0.5588,-1.13946666666667
"23394",-1.769,-1.29385
"23395",0.73035,0.44755
"23396",-1.331,0.7283
"23397",0.4508,-2.1087
"23398",1.016,-0.4571
"23399",-1.5366,-2.3775
"23400",-1.1419,-1.311
"23401",-1.7686,-0.6619
"23403",-4.8718,-0.6866
"23404",-0.414333333333333,-0.8299
"23405",-1.40303333333333,-2.21026666666667
"23406",-1.55995,-0.81305
"23408",0.325075,0.960675
"23409",1.4643,3.2396
"23410",-1.23573333333333,-2.152
"23411",-5.4284,-2.7184
"23413",-0.26935,-0.527075
"23414",1.2378,-2.0962
"23415",-0.9431,1.5696
"23416",-0.0401,0.0019
"23417",-1.8328,0.7306
"23418",-2.1635,-0.8453
"23421",3.4502,2.0763
"23423",-0.0475666666666667,0.960033333333333
"23424",1.0671,0.3972
"23426",-3.708,-5.42315
"23428",0.165566666666667,2.1152
"23429",-0.9112,-2.91793333333333
"23430",-1.6341,-0.1093
"23431",-0.56165,2.0205
"23432",-1.06221666666667,-3.8204
"23433",0.12684,2.5558
"23434",-0.7363,-1.4917
"23435",0.79035,-0.0468500000000001
"23436",-0.8384,0.0474
"23438",-0.7017,-0.7256
"23439",-0.24375,1.23515
"23440",0.0477,2.8112
"23443",2.437775,0.859975
"23446",0.4724,0.825666666666667
"23450",-0.36595,-1.54725
"23451",0.61858,-3.03068
"23452",1.30293333333333,4.7071
"23457",-0.44585,-1.9657
"23460",2.7274,2.7807
"23461",2.097,-0.2386
"23462",1.58085,-0.06505
"23463",0.4963,-0.5365
"23464",-0.1606,1.15005
"23466",0.2905,0.52735
"23467",-1.2353,0.1854
"23468",-1.0799,-2.196225
"23469",0.31748,-1.07368
"23471",3.86545,3.0653
"23473",1.04425,1.6324
"23474",-1.9229,1.7974
"23475",-0.8909,-0.4643
"23476",-1.10245,-0.703316666666667
"23478",-2.3814,-0.5451
"23479",-1.3025,1.8459
"2348",0.3648,-2.7405
"23480",4.0804,4.7392
"23481",0.50485,0.3524
"23483",3.1506,2.6102
"23484",-1.7171,-0.49355
"23491",0.1976,-1.2544
"23492",2.2023,1.8449
"23493",-1.74815,0.07075
"23495",-1.8834,-2.3922
"23498",-2.3244,-0.6014
"23499",-0.946866666666667,-2.55316666666667
"2350",-0.556,0.937
"23500",-0.3385,2.1183
"23503",-1.03195,-1.50545
"23504",-0.57845,0.68055
"23505",-2.48935,-4.14635
"23506",0.5906,-0.6712
"23507",1.89705,-1.21925
"23508",-3.54915,-2.2378
"23509",-0.1977,0.8401
"23510",-0.10445,0.58095
"23511",0.17975,0.6157
"23512",1.344,0.8685
"23513",-0.6296,-2.2884
"23514",2.7454,0.4501
"23515",-1.9514,4.583
"23516",2.6762,3.9774
"23517",-0.674733333333333,-1.29583333333333
"23518",-0.1443,-1.6191
"23519",1.4718,1.225
"2352",-0.4133,0.4785
"23520",-2.6702,-0.2311
"23521",-4.3104,-2.9428
"23522",-2.929175,-4.05475
"23523",0.10125,0.2637
"23524",0.866866666666667,-1.43886666666667
"23526",1.2148,0.68915
"23527",2.47605,2.7409
"23528",0.303866666666667,0.111466666666667
"23529",2.3558,1.5328
"2353",-1.0387,0.6456
"23530",-0.814966666666667,1.28753333333333
"23531",1.1898,-0.735
"23532",-0.3959,-0.8436
"23533",-0.83495,-0.6181
"23534",0.344566666666667,0.297333333333333
"23536",1.3241,3.4493
"23538",-1.2741,1.0855
"23539",-1.417,0.3705
"2354",0.2038,0.5109
"23541",-0.215866666666667,-0.538066666666667
"23542",-0.137266666666667,-0.133633333333333
"23543",0.366833333333333,0.364333333333333
"23544",-3.064025,-2.186875
"23545",-0.842175,0.2358
"23546",0.2395,0.2443
"23547",0.0324,0.9405
"23548",-3.2873,-0.2841
"23549",3.47523333333333,1.49823333333333
"2355",2.38972,3.21016
"23550",0.218166666666667,1.80626666666667
"23551",-1.8254,-1.2686
"23552",1.763,-0.8141
"23553",-0.4092,0.4626
"23554",-1.75053333333333,-0.884166666666667
"23555",-1.1962,1.3757
"23556",2.49985,3.47855
"23557",0.3352,-2.701
"23558",0.8853,2.0206
"2356",1.2606,0.5381
"23560",-1.2924,0.7826
"23562",-1.1603,-0.0101
"23563",-1.8897,-0.31555
"23564",-4.1437,-5.45913333333333
"23566",4.2172,-0.00855
"23567",-1.1171,-1.7419
"23568",-0.1338,1.3442
"23569",-0.6799,0.05175
"2357",0.000250000000000028,0.86205
"23576",-1.38696666666667,-0.508633333333333
"2358",-0.18775,-0.16965
