"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"10555",4.2778,3.8523
"10556",0.7057,0.0995
"10557",0.9443,-0.8153
"10558",-2.3821,-3.2502
"10559",-1.6307,-0.4953
"10560",6.7958,3.9062
"10561",-12.7595,-4.7413
"10564",2.88,1.8922
"10565",-1.8404,-3.0737
"10566",2.6635,-3.4284
"10567",2.5658,0.5392
"10568",1.4516,1.5425
"10569",-2.6986,-1.3848
"10570",-0.6259,-2.2854
"10572",7.9339,5.0028
"10573",5.9676,3.2045
"10574",5.8431,1.0981
"10575",5.4668,2.2098
"10576",5.2611,1.6361
"10577",-7.2083,-6.8423
"10579",-5.5264,-10.1824
"10580",4.9673,3.4497
"10581",-6.183,-11.4849
"10585",-0.7727,2.3318
"10586",-9.8687,-6.3542
"10587",3.2226,2.8402
"10588",0.3886,3.4846
"10589",-2.4347,3.7183
"10591",6.7725,6.4877
"10592",0.4863,0.9251
"10594",6.5029,2.9477
"10595",-0.8486,-0.946
"10597",-2.0831,1.7057
"10598",8.5752,0.9759
"10600",-2.6266,-2.2685
"10602",22.4663,19.1989
"10603",10.1863,5.68
"10605",-0.6048,-4.1262
"10606",7.2537,3.7974
"10607",8.5627,4.1735
"10608",0.3381,-2.2144
"10609",4.1605,2.5523
"10610",4.2513,8.1697
"10611",-10.4773,-3.1069
"10612",1.3168,1.0667
"10613",-2.4129,-3.1714
"10614",4.3746,6.5128
"10615",2.2202,4.2966
"10616",-1.2908,3.2514
"10617",-1.7371,3.9815
"10618",-4.0337,-2.1156
"10620",2.6743,2.7048
"10621",2.8523,1.2276
"10622",10.1298,7.236
"10623",-0.6703,0.2409
"10625",2.2117,5.8018
"10626",-4.3621,1.2215
"10627",-7.6128,-16.4852
"10628",1.0467,4.4367
"10629",4.4096,3.6034
"10630",0.9573,-4.9231
"10631",-9.3241,-9.9422
"10632",-2.641,2.7771
"10633",2.2408,0.4471
"10634",2.1956,2.2278
"10635",0.1425,1.6297
"10636",9.2146,10.0068
"10640",-3.2797,-4.4768
"10641",2.9594,4.7882
"10642",-14.0649,-16.0005
"10643",-6.7369,-7.8777
"10644",4.0101,-4.7361
"10645",2.6312,2.1433
"10650",5.8642,3.3751
"10651",-0.8849,0.3871
"10652",2.0359,3.9224
"10653",-9.6881,-8.5935
"10654",3.7327,3.9104
"10655",2.7641,4.1821
"10656",-12.8065,5.1528
"10657",0.4986,-1.064
"10658",2.4509,2.7833
"10659",-19.2178,-9.7653
"10663",-0.4364,-0.1871
"10664",3.7035,-2.0439
"10666",-3.8209,-0.587
"10667",2.113,0.5718
"10668",0.3676,-2.6749
"10669",7.9431,4.3544
"10670",-0.7793,-1.3699
"10671",0.8875,-1.0443
"10672",-4.8478,-2.6121
"10673",-8.286,-5.8608
"10675",6.3676,3.1488
"10677",-2.966,-4.0334
"10678",-7.6624,-2.7665
"10681",-7.5856,-2.0689
"10682",-4.0386,11.3462
"10683",-0.7617,-2.5225
"10686",-4.9928,-4.1142
"10687",17.1184,-16.2233
"10691",-2.395,0.298
"10692",4.3981,2.1678
"10693",-1.9765,-2.1594
"10694",3.7181,1.2509
"10695",3.4218,2.178
"10699",-2.0659,-0.6304
"10712",3.9381,4.2631
"10713",2.9126,0.3415
"10714",-1.0127,1.096
"10715",12.3263,-5.3335
"10716",1.2602,3.2883
"10717",-1.5739,0.0529
"10718",-1.0007,0.4524
"10721",1.3835,4.0288
"10723",-1.1978,3.4635
"10724",-7.7545,-6.6612
"10725",-3.8426,-2.2049
"10726",5.7082,5.4089
"10728",3.2487,5.8146
"10730",-2.4902,-3.501
"10732",1.4638,1.9855
"10733",-0.2715,1.5788
"10734",2.2922,0.7529
"10735",2.3516,3.7291
"10736",-1.9761,-4.2772
"10737",2.5236,0.8567
"10739",3.1806,-1.361
"10740",1.3611,-8.102
"10741",3.1473,1.5554
"10743",4.783,2.1788
"10745",-7.9175,1.2049
"10746",-3.3873,-1.256
"10747",2.0319,-0.0354
"10748",0.0244,0.1965
"10749",3.8796,1.212
"10750",-1.9148,-5.627
"10752",1.993,-0.3811
"10755",0.3962,1.6602
"10758",0.8483,-0.3973
"10761",-2.8269,-5.4436
"10762",4.3863,0.1057
"10763",1.2571,-0.357
"10765",-3.4284,-3.9478
"10766",-1.1549,-5.0744
"10767",-2.2912,-2.0224
"10768",-3.687,2.402
"10769",-20.8207,-11.4881
"10771",0.3139,-4.7105
"10772",0.9487,3.9252
"10773",-1.7016,-1.2923
"10775",-0.1176,3.7808
"10776",2.3007,-1.6115
"10777",-6.3796,3.6618
"10778",-1.4429,-4.5833
"10780",-1.1094,0.2907
"10781",0.6149,0.0462
"10782",-4.5583,1.3698
"10783",-0.8654,-0.147
"10785",8.3841,4.7057
"10787",-1.8852,-2.316
"10788",6.4691,8.2771
"10791",-3.9113,1.187
"10793",0.7179,1.3751
"10794",5.2394,2.7754
"10795",-1.6991,-1.2443
"10797",2.0633,1.6871
"10799",4.9199,3.8275
"10801",3.1626,0.3445
"10802",-3.2391,-2.0459
"10803",0.6384,-1.4068
"10806",-3.5985,-0.5429
"10807",7.0021,3.2648
"10808",2.979,1.3744
"10809",-0.8565,1.0604
"10810",-13.5135,-3.7735
"10811",-4.2423,5.5748
"10813",3.2152,2.4957
"10815",4.3058,-5.7051
"10817",2.8322,3.813
"10818",-6.6665,-4.5592
"10819",-6.0793,-1.4463
"10821",-3.6476,3.6052
"10825",-2.1607,-1.1199
"10826",-3.4816,-5.6471
"10827",-3.138,-1.3041
"10838",1.2166,-1.6536
"10840",1.1264,1.1612
"10841",1.3782,0.449
"10842",-3.9342,-1.85
"10844",1.5692,-2.2111
"10845",0.8561,-3.8142
"10846",1.1344,-2.8583
"10847",9.4781,3.3895
"10848",0.4007,4.0838
"10849",7.0925,2.887
"10850",1.5009,-0.5619
"10855",1.0507,9.7497
"10856",3.9366,4.2195
"10857",-4.4868,-1.4532
"10858",-2.0086,2.4012
"10861",-0.5766,4.6903
"10863",0.9135,-0.9126
"10865",7.5529,4.932
"10866",-6.0489,4.0857
"10867",-5.6824,0.1139
"10868",0.2028,1.0841
"10869",3.4721,5.6292
"10870",0.622,-1.0677
"10873",-8.6878,7.2633
"10874",-9.2998,4.6823
"10875",-13.5037,-15.7887
"10878",-2.3323,-3.8537
"10880",1.9705,0.7713
"10882",7.3069,7.7047
"10884",4.1768,-0.1781
"10885",4.235,3.279
"10888",-3.3977,-3.6403
"10890",-0.7508,-0.0967
"10891",-11.44,8.1025
"10892",-0.6759,1.6018
"10893",-1.3162,1.099
"10897",0.8165,2.2136
"10898",3.1018,3.432
"10899",2.0464,3.9721
"10900",2.8499,-2.2771
"10901",0.3227,-0.8965
"10902",-0.1182,-1.1937
"10903",-5.7311,-2.8475
"10904",-1.3439,-3.3549
"10905",-7.1841,-0.6586
"10906",-3.3536,-1.5671
"10907",5.6936,1.1091
"10908",2.5585,3.4203
"10910",-1.5473,-4.159
"10911",-3.1591,-1.9557
"10912",2.1506,3.7118
"10913",4.8156,1.0833
"10914",0.9558,-2.631
"10915",5.4758,3.0439
"10916",-1.2078,-3.337
"10919",7.771,2.4941
"10920",-3.3092,-9.854
"10921",8.7822,3.7685
"10922",2.2091,2.5711
"10923",-6.492,-5.5186
"10924",-1.3857,-1.883
"10926",3.2831,1.1303
"10927",-6.6933,-2.512
"10928",-3.6997,-10.1289
"10929",4.4074,-1.2067
"10930",3.6042,3.1281
"10933",-1.82,-5.263
"10935",0.693,0.0692
"10936",-0.8888,-1.4337
"10938",-7.3567,-5.4592
"10939",1.09,0.6517
"10940",3.4897,-0.1878
"10943",0.126,0.1216
"10944",-3.8221,1.6786
"10945",-1.7779,0.0956
"10946",0.8645,0.4096
"10947",1.5627,2.2841
"10948",3.5139,3.6963
"10949",6.6975,4.6092
"10950",-0.8109,3.4388
"10951",-1.1594,3.8235
"10952",-0.5641,-0.0652
"10953",2.9125,6.1702
"10954",0.1583,-7.2876
"10955",-1.3348,3.4155
"10956",-5.9529,-2.0915
"10957",-3.2845,-0.9114
"10959",-0.656,1.204
"10960",1.7581,4.8361
"10961",0.5429,2.3496
"10962",4.8248,7.063
"10963",2.8886,3.7565
"10964",-8.5851,-5.796
"10965",-2.8061,-2.5289
"10966",-2.5843,4.7859
"10969",5.5774,4.6638
"10970",-6.8687,-3.8883
"10971",-2.1865,-2.3937
"10972",4.8192,-3.709
"10973",-2.1904,-3.6835
"10974",3.0307,11.5992
"10975",3.4348,3.4705
"10978",-0.8145,0.5696
"10979",-2.0703,-11.37
"10980",3.3819,4.4174
"10981",-14.2209,-1.1103
"10982",-1.524,-3.2704
"10983",-2.6738,4.2688
"10984",1.2817,-1.3585
"10985",8.6863,6.4431
"10987",2.1515,0.3154
"10988",1.5077,0.5909
"10989",1.6637,1.2204
"10991",9.1606,5.9618
"10992",1.51,1.4121
"10993",0.521,-0.0065
"10994",3.4648,1.7068
"10998",7.547,3.0674
"10999",9.9451,5.4488
"11000",1.2603,3.1116
"11004",-1.4281,6.9813
"11007",4.9896,4.3468
"11010",-10.9674,-8.6436
"11011",-2.0234,0.5498
"11013",-1.518,-6.0037
"11014",-4.4282,0.0711
"11015",-4.4842,-9.6346
"11016",-1.0272,-2.4616
"11017",-0.9561,-1.8184
"11018",1.7628,2.0582
"11019",4.5457,2.0827
"11020",6.901,1.3647
"11021",1.0296,2.83
"11022",3.994,6.397
"11023",-12.3629,-19.617
"11025",0.8836,2.8374
"11030",-2.6039,-13.0041
"11031",-19.2966,-8.6132
"11033",6.5816,1.971
"11034",-3.2227,-0.9764
"11037",-6.8126,-3.9983
"11039",-2.3059,-6.4687
"11040",3.8394,2.1015
"11041",2.8823,-1.7243
"11042",-0.831,-2.6304
"11043",-11.5796,6.5447
"11044",1.1224,0.2265
"11045",-0.7182,-0.9065
"11046",-9.5842,0.2729
"11047",5.0673,5.8241
"11051",2.4594,-1.2406
"11052",3.8373,2.665
"11054",3.2439,2.7418
"11056",-0.3042,-0.8062
"11057",-6.6474,-2.4597
"11059",0.1419,2.5859
"11060",1.4169,0.4846
"11062",1.3974,1.633
"11063",-1.4988,2.5488
"11064",-3.6411,-3.5043
"11065",4.7304,5.395
"11066",-0.1205,-1.3802
"11067",-3.2617,-2.8608
"11068",3.1857,6.3526
"11069",7.0695,4.6069
"11070",3.1509,4.0401
"11072",-0.6014,0.5516
"11073",2.2278,3.346
"11075",-6.4158,-4.6186
"11076",3.7313,-1.1426
"11077",0.9316,1.0718
"11078",-3.8655,0.3061
"11079",-4.3278,3.4343
"11080",-7.0266,-1.5003
"11083",4.865,0.7292
"11091",7.8769,4.7025
"11092",1.1211,-2.1371
"11093",4.6198,1.9775
"11094",0.6591,0.5624
"11095",-5.8806,-7.6514
"11096",-6.0126,-4.7199
"11097",7.0708,6.4018
"11098",-19.7444,-9.1252
"11099",-5.2353,-6.1113
"11100",1.1437,3.3515
"11101",-0.3351,-4.5352
"11102",3.1697,2.6451
"11103",2.7516,1.0265
"11104",0.1785,-1.1907
"11107",-11.7452,0.2939
"11108",-1.969,-0.7171
"11112",-0.2897,3.1141
"11113",-2.6186,3.1557
"11116",-1.3481,-3.3102
"11117",-3.3922,-22.541
"11118",-4.9048,-4.3037
"11119",-5.3361,-2.1697
"11120",-2.0539,2.7753
"11123",-2.0841,7.3966
"11124",-3.1468,3.6002
"11126",-2.7676,-2.0065
"11127",-0.4869,-1.2381
"11128",0.0605,1.2063
"11129",3.3247,2.8331
"11130",0.2446,3.5398
"11132",2.8838,-2.8406
"11133",-0.744,-0.8278
"11135",6.4368,3.4884
"11136",0.9292,1.9436
"11137",1.4482,-1.9489
"11138",0.4877,6.6319
"11140",6.7141,2.2206
"11141",-8.9819,-7.157
"11142",8.7173,2.1051
"11143",10.3096,6.8904
"11144",5.9034,0.0101
"11145",-9.9343,5.8643
"11146",-1.9145,-0.2134
"11147",-2.5409,0.7037
"11149",-10.3,4.6174
"11151",2.1646,-1.6365
"11152",0.6107,2.9043
"11153",-1.7532,2.1894
"11154",-2.3939,-5.7105
"11155",-1.6537,-0.3609
"11156",10.6121,-3.5258
"11157",-0.9441,0.8143
"11158",0.1156,-3.3071
"11159",-1.0959,-2.8573
"11160",0.9074,0.702
"11161",-5.1913,-4.7494
"11162",2.1617,3.3396
"11163",-1.6292,2.5338
"11164",3.1954,-1.467
"11165",0.5767,-2.6187
"11166",-0.3639,3.8458
"11167",-28.9983,-19.6494
"11168",-2.6347,-0.3537
"11169",3.5401,1.0743
"11170",-8.5894,-8.22
"11171",2.1973,3.7907
"11173",7.8508,-7.2223
"11174",-13.103,-14.7801
"11176",0.1247,3.5293
"11177",5.2586,-1.799
"11178",5.6908,-1.3484
"11179",0.7168,-4.9341
"11180",3.6519,3.1824
"11181",2.6582,-0.5397
"11182",1.1384,-1.1972
"11183",-3.229,-6.7354
"11184",5.4627,0.5362
"11185",-0.952,0.0568
"11186",-0.1012,3.547
"11187",-1.1494,5.6304
"11188",0.4764,1.4825
"11189",6.3244,1.236
"11190",2.8335,5.0712
"11191",0.1834,-4.2579
"11193",-6.5557,-5.955
"11194",2.953,3.0198
"11196",1.4386,-2.3309
"11198",7.7693,3.6866
"11199",-6.0576,-2.9357
"11200",5.8795,-0.0157
"11201",-2.9519,-7.4327
"11209",3.399,3.5145
"11212",2.5111,-0.8009
"11213",-6.4965,2.7594
"11214",0.7945,-0.6179
"11215",-3.0254,-4.4671
"11216",-2.8621,-3.0093
"11218",-0.9201,-0.8677
"11219",3.9308,2.1257
"11221",3.8281,2.6746
"11222",4.1835,3.7899
"11223",2.0524,1.5636
"11224",8.2778,5.6114
"11226",-9.7829,-9.0533
"11227",-11.6493,-5.799
"11228",-17.3359,-3.0373
"11230",1.8606,3.4086
"11231",-0.6735,-3.071
"11232",6.0016,5.2703
"11234",-5.3889,-1.8052
"11235",-2.1505,1.1262
"11236",-2.7526,-4.966
"11237",-1.4077,-2.2977
"11238",-1.0258,0.7438
"11240",-1.1479,3.0599
"11243",-0.7306,1.206
"11244",-3.2947,-4.8669
"11245",-16.2026,-12.7764
"11247",0.2675,-3.5515
"11248",-1.9872,-1.086
"11250",0.1945,-0.4244
"11251",1.7119,-2.0389
"11252",3.2062,2.7708
"11253",0.7894,2.5684
"11255",2.1349,2.4277
"11257",-9.1002,0.082
"11258",-1.5644,0.7108
"11259",-10.7557,-14.7137
"11260",2.2558,6.2987
"11261",-2.2033,-2.8171
"11262",-2.4756,-3.0773
"11264",-7.3914,5.2693
"11266",1.1401,3.1837
"11267",1.0453,4.0302
"11269",-0.2364,-4.0016
"11270",0.4708,2.5294
"11272",1.1385,5.1462
"11273",6.7862,5.3527
"11274",-8.1383,-8.8672
"11275",-4.9569,0.2044
"11276",-5.7595,-1.635
"11277",-1.44,3.9586
"11278",-9.9889,-6.6566
"11279",-12.7376,-13.7916
"11280",-11.521,-14.4545
"11281",2.5962,1.4682
"11282",-0.659,4.9935
"11284",1.5669,2.0403
"11285",2.6771,3.5829
"11311",-2.4668,-0.081
"11313",1.1857,4.6066
"11315",1.7134,4.5295
"11316",2.9715,2.0388
"11318",3.6821,-0.8254
"11319",0.9077,-3.5961
"11320",8.6514,0.5187
"11321",-3.664,-3.4099
"11322",9.7918,3.0848
"11325",-0.4466,-0.4275
"11328",-4.3894,-0.7424
"11329",-4.5929,-0.6273
"11331",5.345,3.6574
"11332",3.3915,7.6158
"11333",4.9714,4.5137
"11334",2.7045,4.4345
"11335",4.7355,3.5282
"11336",-2.5517,-3.8933
"11337",-3.5804,-4.3962
"11338",5.9752,4.6839
"11339",0.8836,0.28
"11340",-2.5868,-1.3372
"11341",5.6447,-6.4092
"11342",1.113,-3.6592
"11343",-12.843,-9.6187
"11344",0.9044,3.1019
"11345",0.1123,-0.3213
"11346",-5.8742,-5.2027
"22794",2.1558,2.3611
"22795",-7.4975,-5.179
"22796",3.3032,-3.0705
"22797",-2.5315,-4.7706
"22798",-4.0933,-2.2161
"22800",-9.9059,-3.5095
"22801",-13.6286,-16.0031
"22803",2.7031,0.0303
"22806",0.2189,1.1178
"22807",-14.121,-5.8931
"22808",-4.0233,3.1387
"22809",0.2959,2.0111
"22818",-0.5658,0.1406
"22820",-2.5452,0.29
"22821",-0.1792,-4.5233
"22822",-0.4271,-0.4355
"22823",-3.3968,0.1666
"22824",-4.3846,0.7619
"22826",-2.031,0.5906
"22827",7.9158,2.8849
"22828",-1.4632,-5.0258
"22832",0.5728,-2.9537
"22834",0.7111,2.3775
"22835",-0.7162,-1.2888
"22836",-4.932,-13.8195
"22837",-8.2138,-5.855
"22838",6.601,2.1494
"22839",4.8841,1.2035
"22841",-2.0536,-4.1889
"22843",0.2553,-2.7867
"22845",3.4924,0.082
"22846",10.228,-1.2382
"22847",-1.6227,-2.7435
"22848",-3.4885,2.0284
"22849",-7.6121,-4.2444
"22850",0.7707,-3.5225
"22852",-0.2018,-1.9935
"22853",3.4897,3.064
"22854",-8.08,9.5355
"22856",-5.6942,-10.6823
"22858",-3.2479,-3.2858
"22859",5.645,2.4567
"22861",7.2135,3.8319
"22862",-8.7753,-3.4824
"22863",0.3634,-4.5182
"22864",-0.1598,3.4459
"22865",-7.907,-8.828
"22866",9.1874,5.8615
"22868",2.0674,-3.2257
"22869",2.0842,1.3031
"22870",3.3476,4.5121
"22871",-17.0139,-8.1491
"22872",-6.9719,-3.4393
"22873",-2.7579,-2.2342
"22874",0.712,-5.5224
"22876",-3.6492,1.4848
"22877",11.4318,6.1183
"22878",-3.8291,-3.445
"22879",3.2755,1.3317
"22880",3.5968,-0.1084
"22881",-10.3175,0.1006
"22882",-7.3391,-5.2521
"22883",-5.7753,0.639
"22884",-3.8722,-3.3436
"22885",2.8565,4.5735
"22887",-0.9938,2.4717
"22888",3.3615,3.1622
"22889",2.8384,4.2285
"22890",-3.1153,-6.8091
"22891",-12.9163,0.4866
"22893",5.1152,3.0879
"22894",-4.8465,-5.2485
"22895",4.6395,-0.9751
"22897",-1.4045,0.5772
"22898",0.9736,1.5356
"22900",5.2116,-1.0187
"22901",-1.9427,-4.9213
"22902",-4.2357,-5.633
"22903",1.3589,1.4114
"22904",4.2879,3.9528
"22905",4.6465,-4.8922
"22906",-1.1832,-3.6533
"22907",7.3276,5.5797
"22908",-3.7104,-0.4074
"22909",3.4461,2.1042
"22911",-8.5477,-4.887
"22913",6.0489,6.9878
"22914",3.2344,-0.6715
"22915",-9.686,-10.8616
"22916",-0.0455,3.0366
"22917",2.6747,-0.4539
"22918",9.1705,2.2242
"22919",3.1458,2.942
"22920",-6.3453,-2.3371
"22921",-0.3243,0.4793
"22924",2.646,3.6429
"22925",-13.2097,-16.0119
"22926",-2.0484,-0.3768
"22927",0.5292,2.4528
"22928",6.6576,2.3984
"22929",3.2378,0.9224
"22930",-6.1241,-4.4184
"22931",-4.0153,-5.0262
"22932",-5.283,0.8988
"22933",-2.7403,-0.7547
"22934",3.5939,-0.0357
"22936",-10.0936,1.2817
"22937",8.3091,7.117
"22938",1.1469,-0.3667
"22941",-11.1785,-14.583
"22943",-9.4436,11.3798
"22944",-2.9082,-3.6339
"22948",4.7019,0.5319
"22949",-12.9421,8.7324
"22950",0.0036,-0.5271
"22952",0.3027,2.3713
"22953",-1.3806,-2.5687
"22954",-1.4806,-0.8586
"22955",-1.3522,2.3215
"22973",0.9735,1.5852
"22974",2.7315,5.0726
"22976",5.4027,2.7821
"22977",1.9969,2.7391
"22978",-5.2816,-0.5974
"22979",-0.624,-8.2901
"22980",0.939,-1.2437
"22981",1.8487,5.4237
"22982",1.8212,-2.1974
"22983",10.2623,6.1097
"22984",10.1999,2.159
"22985",5.0795,2.0048
"22986",0.1825,2.2495
"22989",-9.8835,-8.425
"22990",-0.5329,-3.1066
"22992",-1.4346,-0.0797
"22993",4.8009,3.2986
"22994",6.4063,7.506
"22995",1.002,0.6217
"22996",1.0616,9.1692
"22997",8.6784,-5.6564
"22998",-5.071,11.0498
"22999",-5.477,11.319
"23001",-6.0879,-0.2829
"23002",-2.38,-1.4456
"23005",0.6621,-3.3826
"23007",7.9205,5.4621
"23008",0.8587,1.4424
"23011",0.2551,3.3787
"23012",-0.4509,-1.0648
"23013",1.9986,3.0233
"23014",1.9072,1.6428
"23015",8.9616,6.174
"23016",5.6282,3.0002
"23017",-6.1788,-1.7876
"23019",4.45,0.0232
"23020",5.8857,1.2581
"23022",-16.6028,-3.1514
"23023",-3.6209,-0.0482
"23024",1.0678,-15.2696
"23025",20.2947,-8.1717
"23026",-9.446,0.376
"23028",3.4637,2.5596
"23029",-0.6121,0.0363
"23030",2.4172,2.8967
"23031",9.9289,3.4142
"23032",-7.0068,-0.863
"23033",-5.7751,-3.1302
"23034",-5.1059,-8.4765
"23035",-4.2104,-3.383
"23036",-2.8036,0.4043
"23037",-4.5012,4.5664
"23038",-2.3146,6.2933
"23039",4.5016,3.1685
"23041",-4.2184,-2.0015
"23042",2.019,2.6533
"23043",-4.4602,0.1258
"23046",7.5174,3.5663
"23047",-4.4684,-5.4081
"23048",-3.4739,-7.8204
"23049",1.0716,-1.3909
"23051",-1.1426,-0.1743
"23052",-5.8095,-1.1107
"23053",-0.165,0.993
"23054",3.6863,3.6649
"23057",-4.1308,1.5874
"23059",-0.9105,-6.1435
"23060",1.2987,-2.7361
"23061",-0.5071,2.8755
"23062",1.0843,-1.1213
"23063",0.6939,-0.3736
"23064",-1.519,-4.15
"23065",0.084,3.4888
"23066",1.9575,0.0702
"23067",2.3842,2.2188
"23070",-2.9612,-1.5613
"23071",-4.1768,-4.7233
"23072",-14.4283,-18.6598
"23074",-0.8216,3.7329
"23075",-16.6104,1.2529
"23076",11.3335,2.5655
"23077",-4.3013,1.1178
"23078",-2.6161,-1.1792
"23080",-0.353,6.3214
"23081",-2.7053,-1.1073
"23082",8.2294,0.9792
"23085",-7.8708,-8.358
"23086",-4.4602,9.8823
"23087",2.0631,-0.0112
"23089",-11.299,-24.1052
"23090",-8.1067,-15.0576
"23091",-0.301,-2.857
"23092",-0.8671,4.9345
"23093",1.935,-0.951
"23094",1.1786,5.8546
"23095",-1.7895,3.165
"23096",-2.6528,2.2517
"23097",-3.8641,-3.9394
"23098",6.8533,0.2237
"23099",-1.003,1.0081
"23101",-1.4912,0.0817
"23102",-1.6878,0.7281
"23105",3.0738,5.35
"23107",2.4267,2.043
"23108",3.4809,-4.1068
"23109",11.8156,1.6307
"23111",-16.107,0.3241
"23112",3.8486,-0.6114
"23113",1,4.3173
"23114",5.2122,-0.5879
"23116",-0.9197,-5.6738
"23117",1.5676,-3.1613
"23118",-6.9671,-2.2018
"23119",4.5389,-0.6373
"23122",2.4905,0.5621
"23125",2.001,2.6231
"23126",0.0784,-0.3255
"23127",7.9278,-1.2317
"23129",-1.352,4.246
"23130",0.8521,2.3666
"23131",0.1774,1.4122
"23132",4.4663,3.1394
"23133",5.7563,1.9178
"23135",2.1257,0.9986
"23137",-4.7466,-0.6454
"23138",2.971,-1.0456
"23139",-3.0366,3.7979
"23140",-2.9096,-1.1207
"23141",0.6495,4.5652
"23142",0.3345,1.7237
"23143",-6.8017,-4.0739
"23144",5.3389,3.0853
"23145",0.2818,-1.6636
"23148",-0.6823,1.0991
"23149",12.2202,3.3259
"23150",-10.2294,1.3759
"23151",6.5783,-2.7718
"23152",0.9271,2.5322
"23154",-3.1771,-2.7707
"23155",-2.8894,2.1613
"23157",-0.282,-7.8654
"23158",-8.5873,-0.6833
"23160",4.1734,-2.5449
"23161",-1.4652,1.0186
"23162",2.7961,0.7571
"23163",2.5857,3.9701
"23164",0.3337,-2.2087
"23165",6.0117,2.7103
"23166",4.934,1.6399
"23167",-7.3168,-6.532
"23168",1.046,-2.7835
"23169",-2.6492,0.2512
"23170",16.2021,8.7704
"23171",7.8685,6.476
"23172",-1.6194,-2.0314
"23173",1.6401,1.8444
"23174",3.9469,0.5171
"23175",-2.8158,2.836
"23176",-0.0625,0.2126
"23177",5.7761,-4.8176
"23178",4.8255,-0.2772
"23179",-11.7747,-13.6108
"23180",-18.2837,-25.0741
"23181",0.6312,-0.3066
"23184",-2.119,-3.5638
"23185",4.0087,2.486
"23186",5.8429,1.5528
"23187",0.6206,-2.8185
"23189",12.2646,3.0821
"23190",-4.0979,-1.9228
"23191",0.4966,-3.0818
"23192",4.8945,-3.0472
"23193",-3.8583,-1.3494
"23194",-13.9,-16.593
"23195",10.8633,-0.5101
"23196",3.3529,2.0023
"23197",0.0035,2.4794
"23198",0.8889,-2.4454
"23199",-0.8896,-4.6024
"23200",-4.5792,0.2111
"23201",-4.5501,-1.454
"23203",7.0239,5.0059
"23204",-1.4156,-2.8506
"23205",11.9938,1.3717
"23207",0.3462,4.2567
"23208",-2.5063,-7.1346
"23209",8.3915,7.0194
"23210",1.6498,3.4434
"23211",5.1086,2.6405
"23212",8.9862,1.6741
"23213",-19.7783,-22.9876
"23214",4.1281,1.513
"23215",2.73,1.9203
"23216",-3.5165,-3.1621
"23217",-0.5884,-2.8514
"23218",5.6488,3.5783
"23219",-1.5848,-1.6859
"23220",-12.9641,-11.756
"23221",4.1326,3.2771
"23223",9.6878,3.392
"23224",-5.1692,-2.0633
"23225",7.0699,11.7773
"23228",-8.5654,-3.9776
"23229",0.8915,0.1164
"23230",-2.2543,-1.3588
"23231",-2.5633,11.9648
"23232",-3.9319,-5.4458
"23233",-6.1074,-7.2161
"23234",0.7464,0.5583
"23235",-7.0438,-0.0983
"23236",-12.7036,-22.7661
"23237",14.1823,3.0575
"23239",-0.0245,-10.2514
"23240",-4.1101,-11.5282
"23241",0.2952,-2.1882
"23242",-7.1967,14.3841
"23243",-6.1387,0.6538
"23244",3.3464,3.7031
"23245",2.992,2.1111
"23246",12.5966,5.1049
"23247",-0.0783,-2.7647
"23248",0.6699,1.1189
"23250",0.5484,-2.803
"23251",-4.2233,2.2639
"23252",1.7731,6.2693
"23253",-8.5567,-12.2727
"23254",-6.9491,-7.3916
"23255",-6.5995,-12.0834
"23256",-5.6048,-8.0284
"23258",-5.179,-0.7544
"23259",-3.2486,-4.0037
"23261",-1.3498,3.3051
"23262",-3.5302,-1.3608
"23263",-6.2289,1.4275
"23264",4.5099,-0.6001
"23265",-2.0449,0.444
"23266",-14.4452,-12.579
"23268",2.5819,4.1345
"23269",0.7901,-1.6249
"23270",2.4862,-9.0105
"23271",-0.2701,0.7318
"23272",-3.1339,1.1703
"23274",1.193,-0.1386
"23275",-0.9459,0.0483
"23276",2.5458,2.5515
"23277",11.8777,7.2473
"23279",-1.2422,1.6886
"23281",-1.6881,0.3294
"23283",4.6445,-1.9352
"23284",2.4906,1.2541
"23286",5.9349,5.097
"23287",0.569,-0.7859
"23288",-0.7455,-4.5317
"23291",-0.2196,1.0067
"23293",-2.8415,-5.9827
"23294",2.7382,1.9271
"23295",4.9143,-0.0934
"23299",1.9739,1.684
"23300",0.328,-5.3628
"23301",-7.6142,-0.2216
"23302",13.5278,-9.9054
"23303",-2.0124,1.6334
"23304",-1.5562,0.4446
"23305",1.3744,2.5837
"23306",-0.0974,0.4837
"23307",-2.2224,-0.7487
"23308",11.0601,-7.396
"23309",1.9023,0.3896
"23310",3.0448,3.5867
"23312",0.8592,-5.7215
"23313",9.3874,4.7819
"23314",14.8326,4.2669
"23315",0.6026,0.9921
"23316",-0.2434,-1.0237
"23317",-8.734,-3.6853
"23318",-2.4322,0.7556
"23321",-3.3895,-0.0578
"23322",3.2144,-4.1471
"23324",-9.5028,-2.0346
"23325",-6.3989,-4.6006
"23326",4.7822,3.6477
"23327",-1.996,0.5732
"23328",1.578,-3.8166
"23329",-2.5277,1.3751
"23331",-2.4416,-5.9159
"23332",-3.9756,-6.4211
"23333",8.8093,2.4753
"23334",-2.2345,3.4269
"23335",-0.129,-0.4419
