"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"95",0.104755158623641,0.110682174779577
"97",0.0985764169827731,0.086018745868409
"98",0.0910463645761511,0.0834835315482989
"100",0.146214214798619,0.124793091933117
"101",0.311757950860182,0.330872239410617
"102",0.0337821875668649,0.0299353388413267
"103",0.0299379225021281,0.0257503601930969
"104",0.0640412082936373,0.0514564415140172
"107",0.322052228042323,0.315678934104979
"109",0.0668543418381607,0.0549926597073067
"111",0.85484191963659,0.727241368121874
"112",0.0568450288182318,0.0483165880338662
"113",0.105089899907993,0.0901689187879647
"115",0.0455470514670324,0.042887086227173
"117",0.69311019021253,0.976660176803467
"118",0.0266153969569829,0.0217003662674752
"119",0.791886120335288,0.783905847607733
"120",0.048816261917952,0.030606203221611
"123",0.0527109322661896,0.0923364058507865
"126",1.11661318892365,0.690693098843452
"127",1.38435071610721,0.443261970821386
"128",0.035641875723323,0.0307912834993873
"130",1.10756028909397,1.15109761559031
"132",0.0643217338449857,0.0536288088642659
"133",0.112381314510718,0.0742645649410392
"134",0.167741866795541,0.185280298693092
"135",6.25765310644476,6.40317165494234
"136",0.0780993885622765,0.0699941483894372
"141",0.690502025538237,0.203028234145154
"142",0.0439990601285408,0.0412190028835477
"143",0.0322289454709637,0.0257949915367876
"146",0.429831412037929,0.274388466546767
"147",1.37242152310274,0.735769987070449
"150",1.26644593627764,0.913034628858484
"151",0.71830901367627,0.851614003301436
"152",0.882737662868043,1.07704833802627
"153",1.24194030966643,1.04820956173549
"154",0.702622905992665,0.178134486124047
"156",0.0479847894661168,0.0434505746987975
"157",0.258887464793452,0.215227628147843
"158",0.052405206998852,0.0517673662320025
"159",0.0640150965307011,0.0553796005806779
"160",0.03961998424328,0.033424760328342
"161",0.0462943570007574,0.0374330856814739
"162",0.0338271114272221,0.0302398936608924
"163",0.0256309368992357,0.0217234163542215
"164",0.0271623186335948,0.0239732156108173
