"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"3619",0.219372630127542,0.205637682490129
"3620",0.912857410035535,0.546333480583109
"3621",0.230214923122041,0.212381823726746
"3622",0.347480735032602,0.31173294059892
"3623",1.05464446072031,1.01710639957652
"3624",0.804555754757333,0.353524547013772
"3625",0.78745181443573,0.790018339009693
"3626",1.19332831258583,1.19797058022337
"3627",0.829372646814337,0.539177560168049
"3628",0.316803723411209,0.243697478991597
"3631",0.224324877250409,0.215015015015015
"3632",0.22836809470124,0.221973714549228
"3633",0.24551055981191,0.210342639593909
"3635",0.380780692395423,0.444206523544939
"3636",0.206832298136646,0.191337901669882
"3638",0.331464939705226,0.298281847343674
"3642",0.73178416699488,0.448173166152319
"3643",0.266309204647006,0.252944441018684
"3645",1.19965095986038,0.987030639406468
"3646",0.167251361912096,0.165304792460397
"3652",0.26328993582803,0.225435586649436
"3653",0.32156919935832,0.345039326617911
"3654",0.231909035969291,0.212310411945575
"3655",0.207463169823539,0.192813900744683
"3656",0.259319096122571,0.215124802095346
"3658",0.178997613365155,0.171693071196793
"3659",0.243895641148953,0.182861874318289
"3660",0.244997815640017,0.220605898838916
"3661",0.270402261920062,0.242408490361707
"3662",0.901300566504428,0.83887173899885
"3663",0.537744940571796,0.427048170176285
"3664",1.16905922121252,0.942933923490357
"3665",0.497277650025962,0.35364156486779
"3667",0.310719424460432,0.238572829168764
"3669",0.403719321007676,0.38688138256088
"3671",0.915298768584793,0.849902632966855
"3672",0.579919361660135,0.537010124497408
"3673",0.441653294970398,0.408521533814759
"3674",0.517721966749204,0.489134328358209
"3675",0.364623955431755,0.318854588292152
"3676",0.718568237549357,0.182483042948792
"3678",0.264436246758465,0.239449594104439
"3679",0.437821171634121,0.397986206896552
"3680",0.748284871941763,0.398331284687302
"3681",0.951591752462264,1.02037489812551
"3682",0.326901248581158,0.301793879704537
"3684",0.882613957240823,0.871601090767433
"3685",0.251144451710805,0.214094479084206
"3687",0.950565212671929,1.09537344070741
"3688",0.175326699436518,0.156233035582095
"3689",1.43177610027062,1.17488205379572
"3690",0.71026713380443,0.732568514977693
"3691",0.502940404879542,0.320646558086897
"3692",0.239331138227129,0.224375821287779
"3693",0.264578709077457,0.196579236977256
"3695",0.88634263537239,0.762004907115317
"3696",0.178407970708351,0.161008814032638
"3698",1.14074224295275,0.954631083202512
"3699",0.909533713757488,0.67681968044636
"3700",0.863447174867438,0.594459317890816
"3702",1.04721417069243,1.06077348066298
"3703",0.192383286111749,0.176297059374415
"3704",0.257682814692929,0.247222672064777
"3705",0.195413825377724,0.190487493694923
"3706",0.389627137650687,0.348815297642952
"3707",0.278307134220073,0.248285968493222
"3708",0.279156816390859,0.268928873324478
"3709",0.365992161881149,0.333333333333333
"3710",0.321645021645022,0.234147675478578
"3712",0.232651871995338,0.227224008574491
"3714",0.437688833515029,0.464309033847969
"3716",0.173909095037007,0.152773911314377
"3717",0.265434958352636,0.223930665082874
"3718",0.62486586383689,0.737088286883648
"3720",0.375080836387152,0.340132038001181
"3725",0.270389350665583,0.245973802877389
"3726",0.375144117997853,0.366279069767442
"3727",0.359934472267728,0.343582991247773
"3728",0.265336719395404,0.213374805598756
"3732",0.30065285981704,0.201457998132809
"3735",0.194219697404411,0.18845940447568
"3743",1.11229766942038,1.09830812612151
"3745",0.988831908831909,0.805903325734993
"3746",0.771878416794227,0.848879103282626
"3748",0.633315989877729,0.640702279178068
"3749",0.56999641962048,0.610078977059045
"3750",0.352900992804445,0.313932898415657
"3751",0.774140892009998,0.625751871565191
"3752",0.856732103906405,0.979434447300771
"3753",1.17576837416481,0.998377852276414
"3754",0.792804620400148,0.830013156670698
"3755",0.759227562453403,0.790643956565853
"3756",0.225331674958541,0.425213569970502
"3757",0.499078591463072,0.578204672121428
"3759",0.256440547048935,0.246470012582133
"3761",0.871088076564387,0.978695652173913
"3764",0.5424273125227,0.581888428194497
"3765",1.17502861503243,1.21447212336892
"3766",0.998715687973335,1.20724191063174
"3767",0.60028801843318,0.577325399310993
"3768",0.881032404452953,0.97381858694643
"3769",0.80266294074135,0.758017973452057
"3770",0.460609882437728,0.452255743149737
"3773",1.10868984195428,1.06661871538517
"3775",0.883644027762637,0.363477702139483
"3776",0.888591225314183,0.452947748367137
"3777",0.948157373337107,0.990308794317703
"3778",0.772182802459358,0.294789210329557
"3779",1.02152799257655,1.12876216338538
"3780",0.834286749669971,0.928958207988152
"3781",0.757493021455205,0.828130350416619
"3782",0.572812959845161,0.630249935583613
"3783",0.326266739956026,0.237723181564983
"3787",0.78079581708614,0.652834839769926
"3788",0.765393923097607,0.806196338057308
"3790",0.919298727455827,0.759585889570552
"3791",0.252203269748918,0.354242068638956
"3792",0.890095681406775,0.853104663774403
"3795",0.414288931064432,0.434782608695652
"3796",0.2022215892908,0.190535611441735
"3797",0.212677231025855,0.198013680102021
"3798",0.374470075724352,0.36240762721599
"3799",0.157564575645756,0.147339597516833
"3800",0.307573959294914,0.29297862560331
"3801",0.300053237765053,0.304867872044506
"3815",1.7050593379138,1.12474838528995
"3818",0.894584382871536,0.621285483717839
"3820",0.993878686700056,0.854927302100162
"3822",0.810413489239112,0.882193940759095
"3823",1.21491808704286,1.26798945121185
"3824",1.0153903207862,0.823626865671642
"3831",0.177555152936161,0.16648749164657
"3832",0.232129697862933,0.211118913857678
"3833",0.229888348124821,0.211707302820914
"3835",0.223159739308905,0.21681372307389
"3836",0.182589033352176,0.168172531214529
"3837",0.176933396178529,0.165162549217743
"3838",0.238311136299235,0.22112676056338
"3839",0.209493946121627,0.191020721412126
"3840",0.196948493019763,0.178585346843336
"3841",0.227698021569888,0.210458139462585
"3842",0.174009626064421,0.159809183064997
"3843",0.215932706580901,0.20830378949027
"3845",0.190839694656489,0.178072111846946
"3852",1.34060481965664,0.995930695976843
"3855",0.485638184796609,0.34589406327764
"3856",0.358663309681849,0.29005748932848
"3858",0.305879201821347,0.273058694859643
"3859",0.940883232654976,0.919682134241521
"3872",1.44208686969546,1.03070473849395
"3875",0.223302518329614,0.19313553129454
"3880",1.06952312287568,0.942127882943473
"3887",1.39148936170213,1.12587143242306
"3892",0.921014661391669,0.666045257693521
"3895",0.189346113082346,0.180513081889229
"3897",0.259171848041928,0.236861881542844
"3899",0.253524877804236,0.287540641847815
"3902",0.490835850956697,0.48416402733789
"3903",1.03095847436638,0.980142605228858
"3908",0.346084037549523,0.242492333477608
"3909",0.769153841880104,0.652053092716098
"3910",0.17098546356167,0.207901440064563
